Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,ModelPredictedOutcome,ModelProbability_H,ModelProbability_D,ModelProbability_A,MarketRecordedOutcome,MarketOdds_H,MarketOdds_D,MarketOdds_A,RawImpliedProbability_H,RawImpliedProbability_D,RawImpliedProbability_A,RawImpliedProbabilityTotal,MarketOverround,MarketProbability_H,MarketProbability_D,MarketProbability_A,MarketPredictedOutcome,ModelObservedOutcomeProbability,MarketObservedOutcomeProbability,ModelFixtureLogLoss,MarketFixtureLogLoss,ModelMinusMarketFixtureLoss
2020-21,2020-11-01,Aston Villa,Southampton,1,2020-21,Independent Poisson,A,A,0.3462340833944322,0.2874598466556868,0.3663060699498809,A,2.69,3.56,2.73,0.3717472118959108,0.2808988764044944,0.3663003663003663,1.0189464546007716,0.0189464546007716,0.36483488432330163,0.2756757974240678,0.3594893182526305,H,0.3663060699498809,0.3594893182526305,1.0042860383549197,1.0230708150507017,-0.018784776695782046
2020-21,2020-11-01,Man United,Arsenal,1,2020-21,Independent Poisson,A,H,0.5249033736287986,0.2378361829489905,0.2372604434222108,A,2.02,3.65,3.97,0.49504950495049505,0.273972602739726,0.2518891687657431,1.0209112764559642,0.020911276455964245,0.4849094298076826,0.2683608351264435,0.24672973506587378,H,0.2372604434222108,0.24672973506587378,1.4385968238214362,1.3994617314337938,0.039135092387642345
2020-21,2020-11-01,Newcastle,Everton,1,2020-21,Independent Poisson,H,A,0.2565890983340109,0.2448141991200914,0.4985967025458978,H,3.34,3.43,2.33,0.29940119760479045,0.29154518950437314,0.4291845493562232,1.0201309364653868,0.020130936465386773,0.2934929104710562,0.28579193031292344,0.42071515921602043,A,0.2565890983340109,0.2934929104710562,1.360279312761531,1.2259017951298954,0.13437751763163552
2020-21,2020-11-01,Tottenham,Brighton,1,2020-21,Independent Poisson,H,H,0.6366373609900707,0.2200214185927211,0.1433412204172081,H,1.61,4.36,5.77,0.6211180124223602,0.2293577981651376,0.1733102253032929,1.0237860358907906,0.023786035890790647,0.6066873259136893,0.22402903548647704,0.16928363859983364,H,0.6366373609900707,0.6066873259136893,0.4515550775275053,0.4997417344553364,-0.048186656927831084
2020-21,2020-11-02,Fulham,West Brom,1,2020-21,Independent Poisson,H,H,0.4373712789782185,0.2773837186851468,0.2852450023366346,H,2.48,3.32,3.19,0.40322580645161293,0.30120481927710846,0.31347962382445144,1.0179102495531729,0.017910249553172886,0.39613100136148055,0.29590508535435894,0.30796391328416045,H,0.4373712789782185,0.39613100136148055,0.826972835953868,0.9260103109148321,-0.09903747496096416
2020-21,2020-11-02,Leeds,Leicester,1,2020-21,Independent Poisson,A,H,0.3821852838515205,0.2566429302379352,0.3611717859105442,A,2.42,3.71,2.97,0.4132231404958678,0.2695417789757412,0.33670033670033667,1.0194652561719457,0.019465256171945722,0.40533322542791245,0.2643952575567515,0.330271517015336,H,0.3611717859105442,0.330271517015336,1.018401572587269,1.107840183984215,-0.08943861139694587
2020-21,2020-11-06,Brighton,Burnley,1,2020-21,Independent Poisson,D,H,0.5173110164469166,0.2451123651903757,0.2375766183627077,D,1.99,3.42,4.45,0.5025125628140703,0.29239766081871343,0.2247191011235955,1.0196293247563792,0.01962932475637924,0.49283847631013944,0.286768587092742,0.22039293659711856,H,0.2451123651903757,0.286768587092742,1.4060385401474709,1.2490797052207416,0.15695883492672924
2020-21,2020-11-06,Southampton,Newcastle,1,2020-21,Independent Poisson,H,H,0.5098210809176229,0.2429679000081289,0.2472110190742482,H,2.2,3.47,3.59,0.45454545454545453,0.2881844380403458,0.2785515320334262,1.0212814246192266,0.021281424619226552,0.44507365314602365,0.28217926136059135,0.272747085493385,H,0.5098210809176229,0.44507365314602365,0.6736954365462563,0.809515497823917,-0.13582006127766066
2020-21,2020-11-07,Chelsea,Sheffield United,1,2020-21,Independent Poisson,H,H,0.7009571610744431,0.1943609107875624,0.1046819281379947,H,1.39,5.16,8.7,0.7194244604316548,0.19379844961240308,0.1149425287356322,1.0281654387796901,0.028165438779690133,0.6997166344022668,0.1884895584920835,0.11179380710564954,H,0.7009571610744431,0.6997166344022668,0.3553085049783295,0.3570798338923698,-0.0017713289140403043
2020-21,2020-11-07,Crystal Palace,Leeds,1,2020-21,Independent Poisson,H,H,0.3901237229700728,0.2511103101137882,0.3587659669161388,H,2.89,3.57,2.54,0.3460207612456747,0.2801120448179272,0.39370078740157477,1.0198335934651768,0.01983359346517677,0.3392913936772469,0.27466446154824753,0.3860441447745054,A,0.3901237229700728,0.3392913936772469,0.9412913517830995,1.0808959724495546,-0.13960462066645507
2020-21,2020-11-07,Everton,Man United,1,2020-21,Independent Poisson,A,H,0.4977025322774154,0.2393161598407676,0.262981307881817,A,3.33,3.68,2.23,0.3003003003003003,0.2717391304347826,0.4484304932735426,1.0204699240086255,0.020469924008625462,0.29427648305464615,0.2662882305902097,0.43943528635514423,A,0.262981307881817,0.43943528635514423,1.335672322022867,0.8222648164864039,0.5134075055364631
2020-21,2020-11-07,West Ham,Fulham,1,2020-21,Independent Poisson,H,H,0.5636994946613922,0.2417469119813208,0.1945535933572867,H,1.9,3.96,4.12,0.5263157894736842,0.25252525252525254,0.24271844660194175,1.0215594886008783,0.021559488600878307,0.5152081649151172,0.2471958367016977,0.23759599838318518,H,0.5636994946613922,0.5152081649151172,0.5732339803622931,0.6631842562680434,-0.08995027590575033
2020-21,2020-11-08,Arsenal,Aston Villa,1,2020-21,Independent Poisson,A,H,0.5193630356744315,0.2553118974076181,0.2253250669179504,A,1.66,4.58,4.95,0.6024096385542169,0.2183406113537118,0.20202020202020202,1.0227704519281307,0.022770451928130653,0.58899789040498,0.21347958473193596,0.19752252486308416,H,0.2253250669179504,0.19752252486308416,1.490211177555572,1.6219026512044938,-0.13169147364892186
2020-21,2020-11-08,Leicester,Wolves,1,2020-21,Independent Poisson,H,H,0.5784091903923438,0.2290438967051925,0.1925469129024635,H,2.47,3.17,3.35,0.4048582995951417,0.31545741324921134,0.29850746268656714,1.0188231755309203,0.018823175530920278,0.39737837665909537,0.3096292083116611,0.29299241502924345,H,0.5784091903923438,0.39737837665909537,0.5474737189271223,0.9228663623752684,-0.37539264344814616
2020-21,2020-11-08,Man City,Liverpool,1,2020-21,Independent Poisson,D,H,0.4470560744270432,0.2394544590126785,0.3134894665602781,D,1.95,4.17,3.78,0.5128205128205129,0.23980815347721823,0.2645502645502646,1.0171789308479957,0.01717893084799571,0.5041595900860704,0.235758081694925,0.26008232821900457,H,0.2394544590126785,0.235758081694925,1.429392030472235,1.4449490772717315,-0.015557046799496543
2020-21,2020-11-08,West Brom,Tottenham,1,2020-21,Independent Poisson,A,A,0.1762795931188221,0.215206429011202,0.6085139778699761,A,6.88,4.71,1.5,0.14534883720930233,0.21231422505307856,0.6666666666666666,1.0243297289290476,0.02432972892904761,0.1418965330248364,0.20727136883458058,0.650832098140583,A,0.6085139778699761,0.650832098140583,0.49673539579130865,0.42950358380158754,0.06723181198972111
2020-21,2020-11-21,Aston Villa,Brighton,1,2020-21,Independent Poisson,A,H,0.4608509621126839,0.2696376741675989,0.2695113637197172,A,2.4,3.51,3.12,0.4166666666666667,0.2849002849002849,0.3205128205128205,1.022079772079772,0.022079772079772075,0.4076655052264809,0.2787456445993031,0.313588850174216,H,0.2695113637197172,0.313588850174216,1.3111447235861724,1.1596725454293562,0.15147217815681624
2020-21,2020-11-21,Man United,West Brom,1,2020-21,Independent Poisson,H,H,0.7384821064646164,0.1720838504092666,0.0894340431261167,H,1.33,5.76,9.79,0.7518796992481203,0.1736111111111111,0.10214504596527069,1.027635856324502,0.02763585632450205,0.7316596580595521,0.16894224743388966,0.09939809450655816,H,0.7384821064646164,0.7316596580595521,0.3031584068714519,0.3124398211487413,-0.009281414277289401
2020-21,2020-11-21,Newcastle,Chelsea,1,2020-21,Independent Poisson,A,A,0.2260604722541143,0.2306613688349431,0.5432781589109427,A,7.33,4.94,1.46,0.1364256480218281,0.20242914979757085,0.684931506849315,1.0237863046687141,0.02378630466871412,0.13325598066676025,0.1977259794103953,0.6690180399228443,A,0.5432781589109427,0.6690180399228443,0.6101338270224576,0.4019442537124724,0.20818957330998517
2020-21,2020-11-21,Tottenham,Man City,1,2020-21,Independent Poisson,H,H,0.549992848327716,0.2221444438357064,0.2278627078365774,H,4.3,4.21,1.81,0.23255813953488372,0.23752969121140144,0.5524861878453039,1.022574018591589,0.02257401859158903,0.22742426006010846,0.23228606134405377,0.5402896785958378,A,0.549992848327716,0.22742426006010846,0.5978500038806771,1.4809380188349448,-0.8830880149542677
2020-21,2020-11-22,Fulham,Everton,1,2020-21,Independent Poisson,A,A,0.2226251445500988,0.2415980238949707,0.5357768315549304,A,4.24,3.89,1.88,0.23584905660377356,0.2570694087403599,0.5319148936170213,1.0248333589611547,0.024833358961154683,0.23013405500660833,0.25084020391465794,0.5190257410787338,A,0.5357768315549304,0.5190257410787338,0.6240375636521357,0.6558017995919538,-0.03176423593981814
2020-21,2020-11-22,Leeds,Arsenal,1,2020-21,Independent Poisson,D,H,0.4050358027026949,0.2522802834217744,0.3426839138755307,D,3.58,3.89,2.06,0.27932960893854747,0.2570694087403599,0.4854368932038835,1.0218359108827908,0.0218359108827908,0.27336053270747485,0.2515760172474961,0.4750634500450291,A,0.2522802834217744,0.2515760172474961,1.3772145737460049,1.3800100796550805,-0.002795505909075624
2020-21,2020-11-22,Liverpool,Leicester,1,2020-21,Independent Poisson,H,H,0.8053024715034127,0.1278999969356575,0.0667975315609295,H,1.82,4.12,4.32,0.5494505494505494,0.24271844660194175,0.23148148148148145,1.0236504775339725,0.023650477533972536,0.5367560134140752,0.2371106661198099,0.22613332046611498,H,0.8053024715034127,0.5367560134140752,0.2165373311385167,0.6222116389062645,-0.4056743077677478
2020-21,2020-11-22,Sheffield United,West Ham,1,2020-21,Independent Poisson,A,H,0.4052376782846227,0.2593058065433919,0.3354565151719855,A,3.09,3.25,2.56,0.3236245954692557,0.3076923076923077,0.390625,1.0219419031615633,0.021941903161563303,0.31667611873831975,0.30108590981581784,0.38223797144586247,A,0.3354565151719855,0.38223797144586247,1.092262942976767,0.9617119024356139,0.13055104054115307
2020-21,2020-11-23,Burnley,Crystal Palace,1,2020-21,Independent Poisson,H,H,0.4612662024410741,0.2729001501632419,0.2658336473956841,H,2.68,3.16,3.01,0.3731343283582089,0.3164556962025316,0.33222591362126247,1.021815938182003,0.021815938182002892,0.3651678491354157,0.3096993150895298,0.3251328357750546,H,0.4612662024410741,0.3651678491354157,0.7737799570008262,1.0073981704581727,-0.23361821345734646
2020-21,2020-11-23,Wolves,Southampton,1,2020-21,Independent Poisson,D,H,0.4012087301993807,0.2578949000373995,0.3408963697632198,D,2.4,3.32,3.28,0.4166666666666667,0.30120481927710846,0.3048780487804878,1.022749534724263,0.022749534724263,0.4073985394469053,0.2945049682748713,0.2980964922782234,H,0.2578949000373995,0.2945049682748713,1.35520314125198,1.2224594058294977,0.1327437354224823
2020-21,2020-11-27,Crystal Palace,Newcastle,1,2020-21,Independent Poisson,A,H,0.4789610479732874,0.253904910432397,0.2671340415943154,A,2.18,3.22,3.96,0.4587155963302752,0.3105590062111801,0.25252525252525254,1.0217998550667078,0.021799855066707785,0.4489290089988593,0.3039333042290414,0.24713768677209935,H,0.2671340415943154,0.24713768677209935,1.3200047181128776,1.3978096613397846,-0.07780494322690701
2020-21,2020-11-28,Brighton,Liverpool,1,2020-21,Independent Poisson,D,A,0.0792332956542992,0.1306027073281962,0.7901639970175043,D,4.96,4.29,1.69,0.20161290322580647,0.2331002331002331,0.591715976331361,1.0264291126574006,0.026429112657400555,0.1964216532243863,0.22709822843658645,0.5764801183390272,A,0.1306027073281962,0.22709822843658645,2.0355953324297356,1.4823726307086842,0.5532227017210514
2020-21,2020-11-28,Everton,Leeds,1,2020-21,Independent Poisson,A,H,0.5888389592271516,0.2281747373577593,0.182986303415089,A,2.35,3.66,3.09,0.425531914893617,0.27322404371584696,0.3236245954692557,1.0223805540787199,0.02238055407871986,0.41621675333708713,0.26724299736124446,0.31654024930166824,H,0.182986303415089,0.31654024930166824,1.698343973668012,1.1503048754938507,0.5480390981741612
2020-21,2020-11-28,Man City,Burnley,1,2020-21,Independent Poisson,H,H,0.7670657542581625,0.1482428992864066,0.0846913464554306,H,1.13,11.08,19.55,0.8849557522123894,0.09025270758122744,0.05115089514066496,1.0263593549342818,0.026359354934281765,0.8622279788827506,0.08793480290049713,0.049837218216752334,H,0.7670657542581625,0.8622279788827506,0.2651827521392678,0.1482355666241074,0.1169471855151604
2020-21,2020-11-28,West Brom,Sheffield United,1,2020-21,Independent Poisson,H,H,0.3818879480987071,0.2809075605345169,0.3372044913667762,H,2.67,3.17,3.02,0.37453183520599254,0.31545741324921134,0.33112582781456956,1.0211150762697736,0.021115076269773603,0.36678709766404727,0.30893424314290413,0.32427865919304844,H,0.3818879480987071,0.36678709766404727,0.9626280429896357,1.0029737146164044,-0.04034567162676872
2020-21,2020-11-29,Arsenal,Wolves,1,2020-21,Independent Poisson,A,H,0.458029540703628,0.2545585502784107,0.2874119090179611,A,2.14,3.33,3.91,0.4672897196261682,0.3003003003003003,0.2557544757033248,1.0233444956297932,0.023344495629793238,0.4566299243526842,0.293449861295719,0.24992021435159698,H,0.2874119090179611,0.24992021435159698,1.246838869111637,1.386613554650338,-0.13977468553870098
2020-21,2020-11-29,Chelsea,Tottenham,1,2020-21,Independent Poisson,D,H,0.5490511191326658,0.2309584731774242,0.2199904076899101,D,2.0,3.75,3.89,0.5,0.26666666666666666,0.2570694087403599,1.0237360754070264,0.02373607540702638,0.48840713149744713,0.26048380346530514,0.2511090650372479,H,0.2309584731774242,0.26048380346530514,1.4655173544155702,1.3452145945189413,0.12030275989662886
2020-21,2020-11-29,Southampton,Man United,1,2020-21,Independent Poisson,A,H,0.4269466375569501,0.2394742864760389,0.3335790759670109,A,3.92,3.86,1.96,0.25510204081632654,0.2590673575129534,0.5102040816326531,1.024373479961933,0.024373479961933064,0.24903225806451612,0.25290322580645164,0.49806451612903224,A,0.3335790759670109,0.49806451612903224,1.0978753323860775,0.6970256598885162,0.4008496724975613
2020-21,2020-11-30,Leicester,Fulham,1,2020-21,Independent Poisson,A,H,0.7139757290564794,0.1876812768813878,0.0983429940621327,A,1.68,4.1,5.34,0.5952380952380952,0.24390243902439027,0.18726591760299627,1.0264064518654816,0.026406451865481628,0.5799243507835098,0.2376275388576333,0.18244811035885702,H,0.0983429940621327,0.18244811035885702,2.319293971436467,1.7012894731889026,0.6180044982475643
2020-21,2020-11-30,West Ham,Aston Villa,1,2020-21,Independent Poisson,H,H,0.5835343655252996,0.2219322685630445,0.1945333659116557,H,2.37,3.56,3.12,0.42194092827004215,0.2808988764044944,0.3205128205128205,1.023352625187357,0.023352625187357035,0.41231235244331593,0.2744888413737806,0.31319880618290347,H,0.5835343655252996,0.41231235244331593,0.5386519334879996,0.8859740798749558,-0.34732214638695624
2020-21,2020-12-05,Burnley,Everton,1,2020-21,Independent Poisson,D,H,0.3975981494571629,0.2637818236044603,0.3386200269383769,D,3.68,3.63,2.1,0.2717391304347826,0.27548209366391185,0.47619047619047616,1.0234117002891705,0.0234117002891705,0.2655227904449414,0.26918012915630424,0.46529708039875445,A,0.2637818236044603,0.26918012915630424,1.3326329432545148,1.3123744983627876,0.020258444891727123
2020-21,2020-12-05,Chelsea,Leeds,1,2020-21,Independent Poisson,H,H,0.7172553493144349,0.1726850231315359,0.1100596275540292,H,1.48,5.15,6.34,0.6756756756756757,0.1941747572815534,0.15772870662460567,1.0275791395818348,0.027579139581834777,0.6575412536601672,0.18896331173146555,0.15349543460836712,H,0.7172553493144349,0.6575412536601672,0.3323233660593353,0.4192477736891104,-0.0869244076297751
2020-21,2020-12-05,Man City,Fulham,1,2020-21,Independent Poisson,H,H,0.7765335804213415,0.1506648648396983,0.0728015547389601,H,1.13,9.9,22.91,0.8849557522123894,0.10101010101010101,0.04364906154517678,1.0296149147676672,0.0296149147676672,0.8595016831240055,0.09810473756869961,0.042393579307294905,H,0.7765335804213415,0.8595016831240055,0.25291539145423875,0.15140249590169086,0.10151289555254789
2020-21,2020-12-05,West Ham,Man United,1,2020-21,Independent Poisson,A,A,0.3170197690579943,0.2446821343494128,0.4382980965925926,A,3.52,3.53,2.2,0.2840909090909091,0.28328611898017,0.45454545454545453,1.0219224826165336,0.021922482616533623,0.27799653488738385,0.277209009292802,0.44479445581981414,A,0.4382980965925926,0.44479445581981414,0.8248560142713602,0.8101430005573172,0.014713013714042988
2020-21,2020-12-06,Liverpool,Wolves,1,2020-21,Independent Poisson,H,H,0.7858461607166574,0.1408567905358814,0.0732970487474611,H,1.61,4.44,5.64,0.6211180124223602,0.2252252252252252,0.1773049645390071,1.0236482021865925,0.02364820218659247,0.6067690160502442,0.22002209816236334,0.17320888578739244,H,0.7858461607166574,0.6067690160502442,0.24099422998848874,0.49960709403383413,-0.2586128640453454
2020-21,2020-12-06,Sheffield United,Leicester,1,2020-21,Independent Poisson,A,H,0.3956733485617626,0.2641863353614506,0.3401403160767868,A,4.14,3.67,1.96,0.24154589371980678,0.2724795640326976,0.5102040816326531,1.0242295393851575,0.024229539385157484,0.23583179788468725,0.26603369025684065,0.498134511858472,A,0.3401403160767868,0.498134511858472,1.0783970521633277,0.6968851342955604,0.3815119178677673
2020-21,2020-12-06,Tottenham,Arsenal,1,2020-21,Independent Poisson,H,H,0.6738799280465683,0.1933176935472484,0.1328023784061833,H,2.3,3.54,3.29,0.4347826086956522,0.2824858757062147,0.303951367781155,1.0212198521830218,0.021219852183021803,0.42574829285411403,0.2766161224758368,0.2976355846700493,H,0.6738799280465683,0.42574829285411403,0.39470333223898324,0.8539069691852198,-0.45920363694623656
2020-21,2020-12-06,West Brom,Crystal Palace,1,2020-21,Independent Poisson,A,H,0.3808167721620272,0.2764336341169643,0.3427495937210084,A,3.14,3.4,2.44,0.3184713375796178,0.29411764705882354,0.4098360655737705,1.0224250502122119,0.02242505021221186,0.3114862429412471,0.28766670671632827,0.4008470503424246,A,0.3427495937210084,0.4008470503424246,1.07075514589123,0.9141753450273612,0.1565798008638689
2020-21,2020-12-07,Brighton,Southampton,1,2020-21,Independent Poisson,A,A,0.3547703424159102,0.2614428890910558,0.383786768493034,A,2.51,3.42,3.02,0.39840637450199207,0.29239766081871343,0.33112582781456956,1.021929863135275,0.021929863135274896,0.3898568667713493,0.2861230221041189,0.324020111124532,H,0.383786768493034,0.324020111124532,0.9576681710079367,1.1269496937441432,-0.16928152273620656
2020-21,2020-12-11,Leeds,West Ham,1,2020-21,Independent Poisson,A,H,0.4724681909151889,0.2464458731682237,0.2810859359165873,A,2.19,3.78,3.32,0.4566210045662101,0.2645502645502646,0.30120481927710846,1.022376088393583,0.02237608839358307,0.44662723409707245,0.25876022292925627,0.2946125429736713,H,0.2810859359165873,0.2946125429736713,1.2690948346351212,1.222094199574577,0.04700063506054408
2020-21,2020-12-12,Everton,Chelsea,1,2020-21,Independent Poisson,H,A,0.2059397562896875,0.2264112759919369,0.5676489677183756,H,4.99,4.19,1.71,0.2004008016032064,0.2386634844868735,0.5847953216374269,1.0238596077275068,0.023859607727506837,0.19573074285839165,0.23310176774782207,0.5711674893937863,A,0.2059397562896875,0.19573074285839165,1.5801715981586828,1.631015325152822,-0.050843726994139304
2020-21,2020-12-12,Man United,Man City,1,2020-21,Independent Poisson,D,A,0.3412461654499051,0.266100132235638,0.3926537023144567,D,4.68,4.29,1.73,0.2136752136752137,0.2331002331002331,0.5780346820809249,1.0248101288563718,0.024810128856371794,0.20850224608305026,0.2274569957269639,0.5640407581899857,A,0.266100132235638,0.2274569957269639,1.3238826040589777,1.4807940882310984,-0.15691148417212064
2020-21,2020-12-12,Newcastle,West Brom,1,2020-21,Independent Poisson,H,H,0.5998620457591202,0.2527167242291628,0.1474212300117171,H,2.47,3.24,3.24,0.4048582995951417,0.30864197530864196,0.30864197530864196,1.0221422502124256,0.02214225021242555,0.39608801955990225,0.30195599022004893,0.30195599022004893,H,0.5998620457591202,0.39608801955990225,0.5110555739373046,0.9261188208104175,-0.4150632468731129
2020-21,2020-12-12,Wolves,Aston Villa,1,2020-21,Independent Poisson,A,H,0.5208593175884502,0.228437225819914,0.2507034565916358,A,2.59,3.31,2.99,0.3861003861003861,0.3021148036253776,0.33444816053511706,1.0226633502608808,0.022663350260880843,0.3775439747614815,0.2954196056290746,0.32703641960944385,H,0.2507034565916358,0.32703641960944385,1.3834844861521267,1.1176837393341854,0.2658007468179413
