StrategyNumber,Strategy,Date,Season,HomeTeam,AwayTeam,Outcome,ActualOutcome,DecimalOdds,ModelProbability,FullKellyFraction,FractionalKellyBeforeCap,FractionalKellyAfterPerBetCap,DailyExposureScale,AppliedStakeFraction,OpeningBankroll,Stake,OutcomeOccurred,RealisedUnitReturn,RealisedProfit,PerBetCapBinding,DailyCapBinding
3,Half Kelly,2023-11-05,2023-24,Luton,Liverpool,H,D,15.0,0.1288965510385803,0.06667487611276461,0.033337438056382306,0.033337438056382306,1.0,0.033337438056382306,90.79053919157182,3.026723976404576,0,-1.0,-3.026723976404576,False,False
3,Half Kelly,2023-11-06,2023-24,Tottenham,Chelsea,H,A,2.37,0.6532345020575259,0.4001209999097346,0.2000604999548673,0.04,1.0,0.04,87.76381521516724,3.5105526086066896,0,-1.0,-3.5105526086066896,True,False
3,Half Kelly,2023-11-11,2023-24,Man United,Luton,A,H,10.06,0.166560010174919,0.07456884132005355,0.037284420660026775,0.037284420660026775,1.0,0.037284420660026775,84.25326260656055,3.1413340850027076,0,-1.0,-3.1413340850027076,False,False
3,Half Kelly,2023-11-25,2023-24,Luton,Crystal Palace,H,H,4.12,0.3992778733446733,0.20673873018591477,0.10336936509295738,0.04,1.0,0.04,81.11192852155784,3.2444771408623136,1,3.12,10.122768679490418,True,False
3,Half Kelly,2023-11-25,2023-24,Sheffield United,Bournemouth,H,A,3.57,0.4206623701179048,0.19523916782915182,0.09761958391457591,0.04,1.0,0.04,81.11192852155784,3.2444771408623136,0,-1.0,-3.2444771408623136,True,False
3,Half Kelly,2023-12-03,2023-24,Chelsea,Brighton,A,H,5.5,0.3072706465027729,0.15333079017005577,0.07666539508502788,0.04,1.0,0.04,87.99022006018595,3.519608802407438,0,-1.0,-3.519608802407438,True,False
3,Half Kelly,2023-12-05,2023-24,Luton,Arsenal,H,A,15.5,0.1426343555827293,0.08350569045050373,0.04175284522525186,0.04,1.0,0.04,84.47061125777851,3.3788244503111406,0,-1.0,-3.3788244503111406,True,False
3,Half Kelly,2023-12-09,2023-24,Wolves,Nott'm Forest,A,D,4.42,0.3668466345824787,0.18171407159489936,0.09085703579744968,0.04,1.0,0.04,81.09178680746737,3.243671472298695,0,-1.0,-3.243671472298695,True,False
3,Half Kelly,2023-12-10,2023-24,Fulham,West Ham,A,H,3.41,0.458878181782012,0.23434630700276385,0.11717315350138192,0.04,1.0,0.04,77.84811533516867,3.113924613406747,0,-1.0,-3.113924613406747,True,False
3,Half Kelly,2023-12-16,2023-24,Chelsea,Sheffield United,A,H,15.9,0.0997293599123081,0.03930851158427508,0.01965425579213754,0.01965425579213754,1.0,0.01965425579213754,74.73419072176192,1.4688449008639006,0,-1.0,-1.4688449008639006,False,False
3,Half Kelly,2023-12-26,2023-24,Bournemouth,Fulham,A,H,3.97,0.382847970857534,0.17505267484996972,0.08752633742498486,0.04,1.0,0.04,73.26534582089802,2.930613832835921,0,-1.0,-2.930613832835921,True,False
3,Half Kelly,2023-12-26,2023-24,Sheffield United,Luton,A,A,3.15,0.5216519475602118,0.2991644813091476,0.1495822406545738,0.04,1.0,0.04,73.26534582089802,2.930613832835921,1,2.15,6.3008197405972295,True,False
3,Half Kelly,2023-12-28,2023-24,Arsenal,West Ham,A,A,10.81,0.1424499684279321,0.055034063068903766,0.027517031534451883,0.027517031534451883,1.0,0.02751703153445188,76.63555172865932,2.108782893577637,1,9.81,20.687160185996618,False,False
3,Half Kelly,2024-02-04,2023-24,Chelsea,Wolves,A,A,6.02,0.3958759779018691,0.2755325472050303,0.13776627360251514,0.04,1.0,0.04,97.32271191465594,3.892908476586238,1,5.02,19.54240055246291,True,False
3,Half Kelly,2024-02-12,2023-24,Crystal Palace,Chelsea,H,A,5.04,0.419115362047616,0.2753320358217784,0.1376660179108892,0.04,1.0,0.04,116.86511246711885,4.674604498684754,0,-1.0,-4.674604498684754,True,False
3,Half Kelly,2024-03-10,2023-24,Aston Villa,Tottenham,H,A,2.55,0.6277471165373762,0.3875839659163287,0.19379198295816435,0.04,1.0,0.04,112.19050796843409,4.487620318737363,0,-1.0,-4.487620318737363,True,False
3,Half Kelly,2024-03-10,2023-24,Liverpool,Man City,H,D,3.48,0.5413187357178897,0.3563666130234904,0.1781833065117452,0.04,1.0,0.04,112.19050796843409,4.487620318737363,0,-1.0,-4.487620318737363,True,False
3,Half Kelly,2024-03-13,2023-24,Bournemouth,Luton,A,H,5.69,0.2892726096674086,0.13773158827453197,0.06886579413726598,0.04,1.0,0.04,103.21526733095936,4.128610693238374,0,-1.0,-4.128610693238374,True,False
3,Half Kelly,2024-03-30,2023-24,Tottenham,Luton,A,H,12.64,0.1382553190345624,0.0642222708416554,0.0321111354208277,0.0321111354208277,1.0,0.0321111354208277,99.08665663772099,3.1817850496909146,0,-1.0,-3.1817850496909146,False,False
3,Half Kelly,2024-04-02,2023-24,West Ham,Tottenham,H,D,3.47,0.4514264586480969,0.22933190749348026,0.11466595374674013,0.04,1.0,0.04,95.90487158803008,3.8361948635212033,0,-1.0,-3.8361948635212033,True,False
3,Half Kelly,2024-04-06,2023-24,Fulham,Newcastle,A,A,2.83,0.531338787645353,0.2752397645007372,0.1376198822503686,0.04,1.0,0.04,92.06867672450888,3.682747068980355,1,1.83,6.73942713623405,True,False
3,Half Kelly,2024-04-06,2023-24,Luton,Bournemouth,H,H,3.82,0.4282069527340724,0.22544346079580013,0.11272173039790007,0.04,1.0,0.04,92.06867672450888,3.682747068980355,1,2.82,10.385346734524601,True,False
3,Half Kelly,2024-04-07,2023-24,Man United,Liverpool,H,D,5.0,0.3483525476020239,0.18544068450252987,0.09272034225126494,0.04,1.0,0.039999999999999994,109.19345059526754,4.367738023810701,0,-1.0,-4.367738023810701,True,False
3,Half Kelly,2024-04-20,2023-24,Wolves,Arsenal,H,A,11.75,0.2077545938558803,0.13405734677270637,0.06702867338635318,0.04,1.0,0.04,104.82571257145683,4.193028502858273,0,-1.0,-4.193028502858273,True,False
3,Half Kelly,2024-04-27,2023-24,Fulham,Crystal Palace,A,D,3.78,0.4054619417000453,0.19159933080078095,0.09579966540039048,0.04,1.0,0.04000000000000001,100.63268406859856,4.025307362743943,0,-1.0,-4.025307362743943,True,False
3,Half Kelly,2024-04-28,2023-24,Bournemouth,Brighton,A,H,3.57,0.464337130147487,0.2559079979091551,0.12795399895457754,0.04,1.0,0.04,96.60737670585462,3.864295068234185,0,-1.0,-3.864295068234185,True,False
3,Half Kelly,2024-05-04,2023-24,Sheffield United,Nott'm Forest,H,A,5.08,0.2953481404544671,0.12263935135016986,0.06131967567508493,0.04,1.0,0.04,92.74308163762043,3.7097232655048176,0,-1.0,-3.7097232655048176,True,False
3,Half Kelly,2024-05-06,2023-24,Crystal Palace,Man United,A,H,3.57,0.4545185802079429,0.2422690005223176,0.1211345002611588,0.04,1.0,0.04,89.03335837211561,3.5613343348846245,0,-1.0,-3.5613343348846245,True,False
3,Half Kelly,2024-05-12,2023-24,Man United,Arsenal,H,A,9.75,0.2428390146346724,0.15630633059292068,0.07815316529646034,0.04,1.0,0.04,85.472024037231,3.41888096148924,0,-1.0,-3.41888096148924,True,False
3,Half Kelly,2024-05-13,2023-24,Aston Villa,Liverpool,H,D,3.9,0.4091450388039352,0.20540194873632667,0.10270097436816333,0.04,1.0,0.04,82.05314307574176,3.2821257230296705,0,-1.0,-3.2821257230296705,True,False
3,Half Kelly,2024-05-19,2023-24,Crystal Palace,Aston Villa,A,H,4.99,0.4392624469558421,0.29872671937585266,0.14936335968792633,0.04,1.0,0.04,78.7710173527121,3.1508406941084837,0,-1.0,-3.1508406941084837,True,False
3,Half Kelly,2024-05-19,2023-24,Sheffield United,Tottenham,H,A,7.99,0.1974467418664834,0.0826322557243494,0.0413161278621747,0.04,1.0,0.04,78.7710173527121,3.1508406941084837,0,-1.0,-3.1508406941084837,True,False
3,Half Kelly,2024-08-17,2024-25,Ipswich,Liverpool,H,A,8.14,0.2106605398903122,0.10010879477691054,0.05005439738845527,0.04,1.0,0.04,72.46933596449513,2.898773438579805,0,-1.0,-2.898773438579805,True,False
3,Half Kelly,2024-08-17,2024-25,Nott'm Forest,Bournemouth,A,D,3.37,0.4502747651603423,0.21832318927863018,0.10916159463931509,0.04,1.0,0.04,72.46933596449513,2.898773438579805,0,-1.0,-2.898773438579805,True,False
3,Half Kelly,2024-08-17,2024-25,West Ham,Aston Villa,A,A,2.86,0.5319889687401794,0.28037013472952316,0.14018506736476158,0.04,1.0,0.04,72.46933596449513,2.898773438579805,1,1.8599999999999999,5.391718595758437,True,False
3,Half Kelly,2024-09-21,2024-25,Tottenham,Brentford,A,H,6.23,0.2674255567834778,0.1273539615221925,0.06367698076109625,0.04,1.0,0.04,72.06350768309396,2.8825403073237585,0,-1.0,-2.8825403073237585,True,False
3,Half Kelly,2024-10-19,2024-25,Southampton,Leicester,A,A,3.41,0.4615096021594852,0.2380696030555372,0.1190348015277686,0.04,1.0,0.04,69.1809673757702,2.767238695030808,1,2.41,6.669045255024248,True,False
3,Half Kelly,2024-11-10,2024-25,Man United,Leicester,A,H,8.93,0.1962420278151508,0.09488541089398442,0.04744270544699221,0.04,1.0,0.04,75.85001263079444,3.0340005052317776,0,-1.0,-3.0340005052317776,True,False
3,Half Kelly,2024-11-10,2024-25,Tottenham,Ipswich,A,A,10.66,0.143267942784956,0.05457932402563467,0.027289662012817337,0.027289662012817337,1.0,0.027289662012817333,75.85001263079444,2.069921208362306,1,9.66,19.995438872779875,False,False
3,Half Kelly,2024-11-23,2024-25,Leicester,Chelsea,H,A,7.0,0.2301190662017483,0.10180557723537302,0.05090278861768651,0.04,1.0,0.04,92.81145099834254,3.7124580399337015,0,-1.0,-3.7124580399337015,True,False
3,Half Kelly,2024-11-24,2024-25,Ipswich,Man United,H,D,5.15,0.3277845194151907,0.16580488553933306,0.08290244276966653,0.04,1.0,0.04,89.09899295840883,3.563959718336353,0,-1.0,-3.563959718336353,True,False
3,Half Kelly,2024-11-30,2024-25,Brentford,Leicester,A,H,5.38,0.2923509349876417,0.13078722151450053,0.06539361075725027,0.04,1.0,0.04,85.53503324007248,3.421401329602899,0,-1.0,-3.421401329602899,True,False
3,Half Kelly,2024-11-30,2024-25,West Ham,Arsenal,H,A,7.34,0.2082103395023374,0.08332238043330545,0.041661190216652724,0.04,1.0,0.04,85.53503324007248,3.421401329602899,0,-1.0,-3.421401329602899,True,False
3,Half Kelly,2024-12-03,2024-25,Ipswich,Crystal Palace,H,A,3.35,0.4607064269887924,0.2312198001755125,0.11560990008775625,0.04,1.0,0.04,78.69223058086668,3.1476892232346674,0,-1.0,-3.1476892232346674,True,False
3,Half Kelly,2024-12-05,2024-25,Bournemouth,Tottenham,A,H,3.06,0.5009965328729618,0.2587618400928461,0.12938092004642304,0.04,1.0,0.04,75.54454135763201,3.0217816543052805,0,-1.0,-3.0217816543052805,True,False
3,Half Kelly,2024-12-14,2024-25,Newcastle,Leicester,A,H,9.49,0.173294879204292,0.07592089560055726,0.03796044780027863,0.03796044780027863,1.0,0.03796044780027863,72.52275970332673,2.7529964340502846,0,-1.0,-2.7529964340502846,False,False
3,Half Kelly,2024-12-29,2024-25,Leicester,Man City,H,A,10.25,0.1508720959250994,0.0590744846737588,0.0295372423368794,0.0295372423368794,1.0,0.0295372423368794,69.76976326927644,2.0608064054713253,0,-1.0,-2.0608064054713253,False,False
3,Half Kelly,2024-12-30,2024-25,Ipswich,Chelsea,H,H,7.55,0.2296073440825248,0.11199014470581103,0.05599507235290552,0.04,1.0,0.04,67.70895686380511,2.7083582745522046,1,6.55,17.73974669831694,True,False
3,Half Kelly,2025-01-04,2024-25,Tottenham,Newcastle,H,A,3.9,0.4751743467562711,0.2941999835687784,0.1470999917843892,0.04,1.0,0.04,85.44870356212205,3.417948142484882,0,-1.0,-3.417948142484882,True,False
3,Half Kelly,2025-01-18,2024-25,Leicester,Fulham,H,A,4.65,0.3622231776728645,0.1874898016928274,0.0937449008464137,0.04,1.0,0.04,82.03075541963716,3.2812302167854863,0,-1.0,-3.2812302167854863,True,False
3,Half Kelly,2025-01-19,2024-25,Ipswich,Man City,H,A,8.5,0.2129864688143601,0.10805133132294144,0.05402566566147072,0.04,1.0,0.04,78.74952520285167,3.149981008114067,0,-1.0,-3.149981008114067,True,False
3,Half Kelly,2025-02-15,2024-25,Man City,Newcastle,H,H,2.09,0.7332236884415598,0.4884747787549174,0.2442373893774587,0.04,1.0,0.04,75.5995441947376,3.023981767789504,1,1.0899999999999999,3.296140126890559,True,False
3,Half Kelly,2025-02-22,2024-25,Aston Villa,Chelsea,H,H,2.68,0.5877810999472824,0.34241270705876004,0.17120635352938002,0.04,1.0,0.04,78.89568432162817,3.1558273728651267,1,1.6800000000000002,5.3017899864134135,True,False
3,Half Kelly,2025-02-23,2024-25,Man City,Liverpool,H,A,3.24,0.496898819403884,0.27230007806633216,0.13615003903316608,0.04,1.0,0.04,84.19747430804158,3.367898972321663,0,-1.0,-3.367898972321663,True,False
3,Half Kelly,2025-04-12,2024-25,Brighton,Leicester,A,D,10.93,0.1400010163147962,0.053394874956769624,0.026697437478384812,0.026697437478384812,1.0,0.026697437478384815,80.82957533571991,2.1579425339297775,0,-1.0,-2.1579425339297775,False,False
3,Half Kelly,2025-04-13,2024-25,Chelsea,Ipswich,A,D,13.76,0.1532613181899071,0.08690248732704715,0.04345124366352358,0.04,1.0,0.04,78.67163280179012,3.146865312071605,0,-1.0,-3.146865312071605,True,False
3,Half Kelly,2025-04-26,2024-25,Chelsea,Everton,A,H,7.5,0.2346280695357707,0.11687854177204311,0.058439270886021556,0.04,1.0,0.04,75.52476748971851,3.0209906995887406,0,-1.0,-3.0209906995887406,True,False
3,Half Kelly,2025-04-26,2024-25,Newcastle,Ipswich,A,H,17.5,0.0894470663712287,0.03426204009069711,0.017131020045348555,0.017131020045348555,1.0,0.017131020045348555,75.52476748971851,1.2938163057866567,0,-1.0,-1.2938163057866567,False,False
3,Half Kelly,2025-04-27,2024-25,Liverpool,Tottenham,A,H,13.75,0.1242679661686246,0.055583100770085346,0.027791550385042673,0.027791550385042673,1.0,0.027791550385042673,71.20996048434311,1.9790352047175195,0,-1.0,-1.9790352047175195,False,False
3,Half Kelly,2025-05-04,2024-25,West Ham,Tottenham,A,D,4.22,0.392041897402164,0.20323503324134531,0.10161751662067266,0.04,1.0,0.04,69.2309252796256,2.769237011185024,0,-1.0,-2.769237011185024,True,False
3,Half Kelly,2025-05-10,2024-25,Fulham,Everton,A,A,4.94,0.3314248552423252,0.16173573220738233,0.08086786610369116,0.04,1.0,0.04,66.46168826844057,2.6584675307376227,1,3.9400000000000004,10.474362071106235,True,False
3,Half Kelly,2025-05-10,2024-25,Ipswich,Brentford,H,A,5.83,0.2580485143669941,0.10443537034359746,0.05221768517179873,0.04,1.0,0.04,66.46168826844057,2.6584675307376227,0,-1.0,-2.6584675307376227,True,False
3,Half Kelly,2025-05-16,2024-25,Aston Villa,Tottenham,A,H,11.0,0.2162648766589268,0.1378913643248195,0.06894568216240975,0.04,1.0,0.04,74.27758280880919,2.9711033123523674,0,-1.0,-2.9711033123523674,True,False
3,Half Kelly,2025-05-19,2024-25,Brighton,Liverpool,A,H,3.09,0.5141076550373556,0.28162327945714294,0.14081163972857147,0.04,1.0,0.04,71.30647949645682,2.852259179858273,0,-1.0,-2.852259179858273,True,False
3,Half Kelly,2025-05-25,2024-25,Bournemouth,Leicester,A,H,9.01,0.1719510729698651,0.06857417820954863,0.034287089104774314,0.034287089104774314,1.0,0.034287089104774314,68.45422031659854,2.347095951593066,0,-1.0,-2.347095951593066,False,False
3,Half Kelly,2025-05-25,2024-25,Man United,Aston Villa,H,H,4.82,0.4123592089455571,0.2585265411302579,0.12926327056512896,0.04,1.0,0.04,68.45422031659854,2.7381688126639414,1,3.8200000000000003,10.459804864376258,True,False
3,Half Kelly,2025-05-25,2024-25,Newcastle,Everton,A,A,10.36,0.2224232481897849,0.13934880889382176,0.06967440444691088,0.04,1.0,0.04,68.45422031659854,2.7381688126639414,1,9.36,25.62926008653449,True,False
3,Half Kelly,2025-05-25,2024-25,Nott'm Forest,Chelsea,H,A,3.5,0.4426091824806774,0.21965285547294836,0.10982642773647418,0.04,1.0,0.04,68.45422031659854,2.7381688126639414,0,-1.0,-2.7381688126639414,True,False
3,Half Kelly,2025-05-25,2024-25,Tottenham,Brighton,H,A,3.83,0.4464454957400025,0.250843197414915,0.1254215987074575,0.04,1.0,0.04,68.45422031659854,2.7381688126639414,0,-1.0,-2.7381688126639414,True,False
