Season,Date,HomeTeam,AwayTeam,PSH,PSD,PSA,PSCH,PSCD,PSCA,EarlierOverround,ClosingOverround,EarlierMargin,ClosingMargin,EarlierNoVigProbability_H,ClosingNoVigProbability_H,EarlierNoVigProbability_D,ClosingNoVigProbability_D,EarlierNoVigProbability_A,ClosingNoVigProbability_A
2015-16,2015-08-14,Aston Villa,Man United,5.66,3.83,1.72,5.06,3.76,1.8,1.0191703998110166,1.01914146086209,0.019170399811016647,0.0191414608620899,0.17335515755014394,0.19391661127283566,0.25618542865112653,0.260962248149082,0.5704594137987296,0.5451211405780824
2015-16,2015-08-15,Southampton,Everton,1.98,3.6,4.21,2.03,3.54,4.08,1.0203579740396842,1.0201947523603248,0.0203579740396842,0.020194752360324753,0.4949738404561755,0.4828596072453012,0.2722356122508965,0.276894068561571,0.23279054729292814,0.24024632419312775
2015-16,2015-08-15,Sunderland,Norwich,2.52,3.35,3.08,2.86,3.39,2.66,1.0200081841872886,1.020575450011873,0.020008184187288558,0.02057545001187311,0.38904138513513514,0.3426011762739168,0.29265202702702703,0.28903816051427783,0.3183065878378379,0.3683606632118052
2015-16,2015-08-15,Swansea,Newcastle,1.94,3.66,4.3,1.85,3.86,4.49,1.021246100776504,1.0223250472739838,0.021246100776503907,0.022325047273983767,0.5047401572782902,0.5287364737681862,0.26753986478685327,0.2534099679977059,0.22771997793485652,0.21785355823410793
2015-16,2015-08-15,Tottenham,Stoke,1.79,3.75,5.09,1.74,3.76,5.55,1.0217895387677303,1.0208502706668516,0.021789538767730265,0.020850270666851634,0.5467458773857025,0.5629744735266029,0.26098003213877535,0.26052542125965134,0.1922740904755221,0.17650010521374582
2015-16,2015-08-15,Watford,West Brom,2.25,3.41,3.54,2.09,3.62,3.76,1.0201854521154685,1.0206694402526937,0.020185452115468516,0.020669440252693683,0.4356506393252709,0.46877948986409695,0.28745276788324325,0.2706489319933598,0.27689659279148576,0.2605715781425432
2015-16,2015-08-15,West Ham,Leicester,2.25,3.52,3.42,2.38,3.54,3.15,1.0209330143540671,1.0201142603934228,0.020933014354067137,0.02011426039342279,0.43533164095554244,0.411883338504499,0.27826596367896894,0.2769159168476575,0.28640239536548845,0.31120074464784364
2015-16,2015-08-16,Crystal Palace,Arsenal,5.34,3.97,1.72,5.4,4.08,1.69,1.0205504352059487,1.0219992007322323,0.02055043520594868,0.02199920073223227,0.1834950151828662,0.18119895304468484,0.2468169725633515,0.23982214373561228,0.5696880122537823,0.578978903219703
2015-16,2015-08-16,Man City,Chelsea,2.08,3.56,3.87,2.01,3.69,3.97,1.0200660399902626,1.0204043166037886,0.020066039990262574,0.020404316603788608,0.471311867978489,0.48756402703863094,0.27537322623462285,0.2655836570047827,0.25331490578688814,0.24685231595658644
2015-16,2015-08-17,Liverpool,Bournemouth,1.44,4.74,8.6,1.54,4.37,7.07,1.0216939783469074,1.0196263169958708,0.02169397834690745,0.019626316995870807,0.6796990675897394,0.6368515980088018,0.2064908559766297,0.2244282519298752,0.1138100764336308,0.13872015006132316
2015-16,2015-08-22,Crystal Palace,Aston Villa,1.85,3.63,4.89,1.81,3.79,4.93,1.0205216117095648,1.0191781871816594,0.02052161170956479,0.019178187181659423,0.529670841203484,0.5420898865321067,0.2699424397318032,0.25888725451797173,0.2003867190647128,0.19902285894992153
2015-16,2015-08-22,Leicester,Tottenham,2.69,3.52,2.75,2.61,3.5,2.85,1.0194744846231836,1.0197332411488491,0.019474484623183574,0.019733241148849112,0.36464592052376416,0.3757274422283745,0.27866406994571746,0.28018532120458783,0.3566900095305184,0.34408723656703766
2015-16,2015-08-22,Man United,Newcastle,1.39,5.15,9.62,1.34,5.44,11.12,1.0175493216633122,1.0200202436821395,0.017549321663312245,0.020020243682139505,0.7070167952700956,0.7316214176519534,0.19082589231561803,0.18021556978926792,0.10215731241428616,0.08816301255877858
2015-16,2015-08-22,Norwich,Stoke,2.34,3.39,3.37,2.15,3.42,3.82,1.0190715831324009,1.0192940446005228,0.01907158313240087,0.019294044600522753,0.41935270733077123,0.4563121716776573,0.2894647006353996,0.2868629149435565,0.29118259203382924,0.2568249133787862
2015-16,2015-08-22,Sunderland,Swansea,3.79,3.45,2.14,3.91,3.55,2.07,1.0209970348339996,1.0205364039880087,0.020997034833999617,0.02053640398800871,0.25842606172403054,0.25060789081496593,0.2838941373721959,0.27602164875676527,0.4576798009037737,0.4733704604282689
2015-16,2015-08-22,West Ham,Bournemouth,2.43,3.44,3.15,2.64,3.51,2.81,1.019680625623778,1.0195600498091602,0.019680625623778036,0.01956004980916015,0.4035799282673549,0.3715209112585176,0.28508698421211415,0.27943453154486797,0.31133308752053096,0.3490445571966144
2015-16,2015-08-23,Everton,Man City,4.85,4.08,1.76,5.47,4.1,1.68,1.0194654244078138,1.0219558907524307,0.019465424407813847,0.02195589075243065,0.20224871003357292,0.1788877173116978,0.24041819697618347,0.2386623935841432,0.5573330929902436,0.582449889104159
2015-16,2015-08-23,Watford,Southampton,2.76,3.36,2.78,2.76,3.34,2.79,1.0196501184145852,1.020142977252601,0.019650118414585194,0.020142977252600947,0.3553364375057062,0.3551647648013904,0.2918835022368301,0.2934894463628256,0.3527800602574637,0.35134578883578405
2015-16,2015-08-23,West Brom,Chelsea,6.25,3.93,1.65,7.25,4.12,1.56,1.0205135322692573,1.0216751221103413,0.02051353226925734,0.021675122110341283,0.1567838102491568,0.13500478919155087,0.24933812062524938,0.23756910719386987,0.5938780691255939,0.6274261036145793
2015-16,2015-08-24,Arsenal,Liverpool,1.74,4.0,5.12,1.8,4.05,4.6,1.0200251436781609,1.0198604401502953,0.020025143678160884,0.01986044015029531,0.5634298793907915,0.5447368421052632,0.24509199753499428,0.24210526315789474,0.19147812307421427,0.2131578947368421
2015-16,2015-08-29,Aston Villa,Sunderland,1.93,3.51,4.62,2.12,3.31,4.07,1.019485216376408,1.0195131625331704,0.0194852163764081,0.01951316253317037,0.5082317101836269,0.4626699590964822,0.27945504292148143,0.2963324209318859,0.21231324689489173,0.240997619971632
2015-16,2015-08-29,Bournemouth,Leicester,2.15,3.63,3.57,2.06,3.65,3.82,1.0207104175516064,1.0211896006556513,0.020710417551606408,0.02118960065565134,0.45567897718282224,0.4753641173903557,0.26989250714685065,0.2682876936504473,0.2744285156703271,0.25634818895919703
2015-16,2015-08-29,Chelsea,Crystal Palace,1.37,5.26,10.17,1.37,5.1,10.31,1.0183694926528224,1.0229986491470857,0.018369492652822395,0.022998649147085715,0.7167604809113358,0.7135170783537583,0.1866847640396445,0.19167027398914688,0.09655475504901968,0.09481264765709493
2015-16,2015-08-29,Liverpool,West Ham,1.36,5.28,10.21,1.37,5.28,9.74,1.0226312499890882,1.0219903512106634,0.022631249989088165,0.021990351210663395,0.7190217565274918,0.7142210358782632,0.18520257365102064,0.18531871574871603,0.09577566982148765,0.10046024837302059
2015-16,2015-08-29,Man City,Watford,1.19,8.0,17.75,1.22,7.05,16.5,1.0216741626227956,1.0221221633848072,0.021674162622795645,0.022122163384807214,0.8225089418885848,0.801931667769689,0.12234820510592698,0.13877399073461286,0.05514285300548822,0.05929434149569822
2015-16,2015-08-29,Newcastle,Arsenal,6.13,4.21,1.61,5.81,4.48,1.6,1.0217798406647567,1.0203313253012047,0.02177984066475669,0.02033132530120474,0.15965487920065388,0.1686874011597259,0.23246660558194973,0.2187664733790195,0.6078785152173964,0.6125461254612546
2015-16,2015-08-29,Stoke,West Brom,1.95,3.5,4.5,2.16,3.27,3.98,1.0207570207570207,1.0200296419235149,0.020757020757020683,0.020029641923514863,0.5023923444976077,0.4538720679625871,0.2799043062200957,0.29980540269088324,0.21770334928229665,0.24632252934652968
2015-16,2015-08-29,Tottenham,Everton,1.97,3.72,4.09,2.1,3.55,3.81,1.0209301950051572,1.0203478086365965,0.02093019500515725,0.020347808636596465,0.4972075619679417,0.46669427048289425,0.26330615512818417,0.27607266704621913,0.23948628290387414,0.2572330624708866
2015-16,2015-08-30,Southampton,Norwich,2.05,3.54,4.0,2.11,3.4,3.95,1.0202907537549952,1.0212158533099485,0.020290753754995228,0.021215853309948463,0.47810379174122974,0.4640876341206351,0.2768680149913901,0.28800732588074707,0.2450281932673802,0.2479050399986177
2015-16,2015-08-30,Swansea,Man United,3.55,3.45,2.23,3.82,3.41,2.15,1.0199757065823811,1.0201515157466186,0.019975706582381125,0.020151515746618553,0.2761733823925335,0.2566090435306101,0.28417840796912863,0.28746233028942236,0.439648209638338,0.45592862617996766
2015-16,2015-09-12,Arsenal,Stoke,1.28,6.12,13.0,1.3,6.3,11.0,1.0215717697335345,1.0188700188700188,0.021571769733534474,0.018870018870018823,0.764752925977761,0.75498420307223,0.15994832438750556,0.15579039111014273,0.07529874963473339,0.0892254058176272
2015-16,2015-09-12,Crystal Palace,Man City,5.75,4.16,1.65,4.95,3.89,1.78,1.0203582649234824,1.0208873635695506,0.02035826492348236,0.020887363569550566,0.17044311734104764,0.19788686708182462,0.23558844344014995,0.2518097665951239,0.5939684392188024,0.5503033663230517
2015-16,2015-09-12,Everton,Chelsea,4.11,3.57,2.01,3.56,3.51,2.2,1.0209334850619625,1.0203446158502338,0.020933485061962465,0.020344615850233838,0.23832013151995216,0.2752980434658605,0.274368554775071,0.2792196680166562,0.4873113137049769,0.4454822885174833
2015-16,2015-09-12,Man United,Liverpool,1.94,3.49,4.56,1.94,3.41,4.7,1.0212951144292066,1.021485006937391,0.02129511442920662,0.021485006937391082,0.5047159339578959,0.504622108033904,0.2805584274722974,0.2870870643946549,0.21472563856980662,0.20829082757144116
2015-16,2015-09-12,Norwich,Bournemouth,2.36,3.48,3.23,2.42,3.48,3.13,1.0206826586182167,1.020068280226322,0.02068265861821672,0.0200682802263219,0.4151425616782391,0.40509360844372716,0.28153346136800117,0.2817030265614424,0.3033239769537598,0.31320336499483054
2015-16,2015-09-12,Watford,Swansea,2.75,3.34,2.8,2.62,3.39,2.92,1.0201804183840113,1.0191303934750977,0.0201804183840113,0.019130393475097707,0.3564431909135953,0.37451477431803565,0.2934786751534093,0.28944799667057625,0.35007813393299536,0.33603722901138816
2015-16,2015-09-12,West Brom,Southampton,3.21,3.26,2.49,3.25,3.38,2.4,1.0198813717112587,1.0202169625246549,0.0198813717112587,0.02021696252465488,0.3054536423467257,0.3015949734171097,0.30076877053159184,0.28999516674722087,0.3937775871216825,0.4084098598356694
2015-16,2015-09-13,Leicester,Aston Villa,1.86,3.74,4.62,1.88,3.78,4.47,1.021464304196752,1.0201788046997244,0.021464304196751938,0.02017880469972444,0.5263369521511861,0.5213937901538575,0.2617611580217129,0.2593175464257281,0.21190188982710093,0.21928866342041434
2015-16,2015-09-13,Sunderland,Tottenham,4.32,3.65,1.94,4.26,3.69,1.94,1.0209180017469808,1.021208411590432,0.020918001746980774,0.021208411590432075,0.22673856380764523,0.22986667694204688,0.2683590673011034,0.26537453760789154,0.5049023688912513,0.5047587854500617
2015-16,2015-09-14,West Ham,Newcastle,2.23,3.53,3.48,2.09,3.63,3.77,1.019072934092793,1.0192029825753635,0.019072934092793092,0.01920298257536346,0.44003768353709427,0.469453982868571,0.2779841456905723,0.2702916871061469,0.2819781707723334,0.2602543300252821
2015-16,2015-09-19,Aston Villa,West Brom,2.32,3.23,3.57,2.4,3.18,3.46,1.0207440507963623,1.0201494165121605,0.020744050796362323,0.020149416512160512,0.4222747930025524,0.40843690142099875,0.3033057336736599,0.3082542652233952,0.2744194733237875,0.2833088333556061
2015-16,2015-09-19,Bournemouth,Sunderland,1.71,3.99,5.35,1.57,4.75,5.75,1.0223377759039343,1.0213820344269702,0.022337775903934265,0.021382034426970176,0.5720177180387964,0.6236086534619556,0.2451504505880556,0.20611907072321478,0.18283183137314804,0.17027227581482962
2015-16,2015-09-19,Chelsea,Arsenal,2.45,3.51,3.06,2.65,3.46,2.82,1.0198609358273223,1.0209857606845145,0.01986093582732229,0.02098576068451452,0.4002146282571515,0.36960210915482283,0.279352090948724,0.2830767599018152,0.3204332807941246,0.34732113094336187
2015-16,2015-09-19,Man City,West Ham,1.27,6.45,12.78,1.29,6.2,11.5,1.020687595838925,1.0234406427693878,0.020687595838924988,0.023440642769387843,0.7714422885250872,0.7574389427724603,0.15189638859331175,0.15759616712523772,0.076661322881601,0.08496489010230207
2015-16,2015-09-19,Newcastle,Watford,2.54,3.36,3.04,2.16,3.47,3.73,1.020267203441675,1.019243915748617,0.020267203441675097,0.019243915748617058,0.385880077369439,0.45422195394997733,0.29170696324951645,0.28274334885647007,0.3224129593810445,0.2630346971935526
2015-16,2015-09-19,Stoke,Leicester,2.47,3.41,3.1,2.99,3.45,2.53,1.0206940767212414,1.0195601499949327,0.02069407672124135,0.01956014999493272,0.3966499941840177,0.3280318091451292,0.2873095265790392,0.2842942345924453,0.3160404792369431,0.38767395626242546
2015-16,2015-09-19,Swansea,Everton,2.3,3.44,3.4,2.21,3.45,3.61,1.0195979301730804,1.0193520704958812,0.019597930173080425,0.01935207049588117,0.42642555053230274,0.44389833589358835,0.28511010646055124,0.28435226734053054,0.28846434300714596,0.271749396765881
2015-16,2015-09-20,Liverpool,Norwich,1.68,3.94,5.81,1.59,4.23,6.5,1.0211622414239991,1.0191835908415596,0.02116224142399914,0.019183590841559628,0.5829025703183487,0.6170927625421663,0.24854728886670704,0.2319568540052114,0.1685501408149442,0.1509503834526222
2015-16,2015-09-20,Southampton,Man United,3.22,3.3,2.46,3.45,3.28,2.35,1.0200933742821334,1.020265036137873,0.020093374282133425,0.020265036137872894,0.3044417442959363,0.28409781987726446,0.2970613383736106,0.2988224020050495,0.3984969173304532,0.4170797781176861
2015-16,2015-09-20,Tottenham,Crystal Palace,1.99,3.61,4.15,1.94,3.78,4.15,1.0204847284850644,1.0209780374977244,0.02048472848506444,0.020978037497724422,0.4924253629547823,0.5048726795231598,0.27144777625485234,0.25911454980818255,0.23612686079036546,0.23601277066865778
2015-16,2015-09-26,Leicester,Arsenal,4.55,3.97,1.83,4.76,4.03,1.78,1.0181174759776568,1.0200207442388114,0.018117475977656783,0.020020744238811394,0.21586921447269508,0.2059605501162824,0.2474067823301669,0.24326854058399605,0.536724003197138,0.5507709092997215
2015-16,2015-09-26,Liverpool,Aston Villa,1.53,4.28,7.48,1.5,4.42,7.79,1.0209294706271068,1.0212807153077483,0.020929470627106816,0.021280715307748332,0.6401958118031003,0.652775144653325,0.2288550448735382,0.22153002646606054,0.1309491433233614,0.12569482888061456
2015-16,2015-09-26,Man United,Sunderland,1.23,6.9,16.7,1.22,7.7,13.75,1.017815905834143,1.0222695337449437,0.017815905834142942,0.02226953374494367,0.7987771908663645,0.8018160613128956,0.14239071663269975,0.12704098633788735,0.05883209250093582,0.07114295234921691
2015-16,2015-09-26,Newcastle,Chelsea,5.98,4.16,1.63,5.8,4.24,1.63,1.0211056281675113,1.0217597822225593,0.02110562816751127,0.021759782222559254,0.16376766091051806,0.16874200384791932,0.2354160125588697,0.23082632601838016,0.6008163265306123,0.6004316701337006
2015-16,2015-09-26,Southampton,Swansea,2.04,3.51,4.07,1.85,3.71,4.79,1.0207966090319032,1.0188505867396636,0.020796609031903168,0.018850586739663555,0.4802093522785716,0.5305395585728403,0.2790960338029305,0.2645547664042465,0.2406946139184978,0.2049056750229133
2015-16,2015-09-26,Stoke,Bournemouth,2.47,3.46,3.06,2.43,3.49,3.1,1.0206730262565191,1.0206362301955445,0.020673026256519123,0.020636230195544503,0.3966581747340027,0.40320206315428564,0.283163494680054,0.2807395454054195,0.32017833058594336,0.31605839144029485
2015-16,2015-09-26,Tottenham,Man City,4.03,3.82,1.96,3.49,3.51,2.23,1.020123144161072,1.0198637294632258,0.020123144161072082,0.019863729463225788,0.24324412129718068,0.2809521929368016,0.25661618032137123,0.2793513257405805,0.5001396983814481,0.43969648132261785
2015-16,2015-09-26,West Ham,Norwich,2.22,3.54,3.49,2.25,3.49,3.45,1.0194692774460634,1.0208324681976109,0.019469277446063415,0.020832468197610865,0.4418479893566799,0.4353745186310137,0.27709111196944336,0.2806855779139773,0.2810608986738766,0.28393990345500897
2015-16,2015-09-27,Watford,Crystal Palace,2.49,3.36,3.12,2.61,3.38,2.93,1.0197382938346793,1.0202966789454329,0.019738293834679288,0.020296678945432856,0.3938328374357587,0.3755199544980567,0.29185826345685695,0.2899725092425822,0.31430889910738435,0.334507536259361
2015-16,2015-09-28,West Brom,Everton,3.06,3.39,2.51,3.02,3.36,2.55,1.0201890108603702,1.0209017381787153,0.02018901086037017,0.020901738178715323,0.320330235027049,0.3243464237854044,0.2891476457766283,0.2915256547118813,0.39052211919632274,0.38412792150271424
2015-16,2015-10-03,Aston Villa,Stoke,2.5,3.34,3.11,2.71,3.25,2.91,1.0209446059649192,1.0203386094130569,0.020944605964919205,0.020338609413056874,0.39179402845460987,0.36164826718570153,0.29325900333428884,0.30155901663792345,0.3149469682111012,0.33679271617637496
2015-16,2015-10-03,Bournemouth,Watford,2.13,3.54,3.72,2.21,3.34,3.72,1.0207866480824073,1.0207070896886712,0.020786648082407266,0.020707089688671187,0.45992330420569566,0.4433090475748731,0.2767335135474948,0.2933272440540328,0.2633431822468096,0.26336370837109396
2015-16,2015-10-03,Chelsea,Southampton,1.83,3.76,4.84,1.79,3.9,4.89,1.0190171044881384,1.019568451792464,0.019017104488138425,0.019568451792463915,0.5362501620678681,0.5479369402759939,0.26099409483622305,0.251489005921546,0.20275574309590885,0.20057405380246
2015-16,2015-10-03,Crystal Palace,West Brom,1.84,3.65,4.93,1.83,3.64,5.0,1.0202906202015833,1.0211733621569685,0.020290620201583343,0.021173362156968523,0.5326700550889979,0.5351178435338948,0.2685240825654126,0.2690290257326998,0.1988058623455895,0.19585313073340552
2015-16,2015-10-03,Man City,Newcastle,1.24,6.9,13.8,1.22,7.3,14.85,1.023842917251052,1.0239984998574714,0.02384291725105192,0.023998499857471378,0.7876712328767124,0.8004622382372921,0.1415525114155251,0.1337758809108899,0.07077625570776255,0.06576188085181793
2015-16,2015-10-03,Norwich,Leicester,2.26,3.63,3.31,2.33,3.44,3.34,1.0200747733954842,1.0192834213796185,0.020074773395484247,0.01928342137961847,0.4337700408307671,0.4210649759958954,0.27006068657783294,0.28519807967163846,0.29616927259139986,0.293736944332466
2015-16,2015-10-03,Sunderland,West Ham,3.13,3.46,2.43,3.03,3.55,2.45,1.0200287926766922,1.019886409451523,0.02002879267669222,0.01988640945152298,0.313215489783374,0.32359780485536227,0.28334233613351467,0.27619756301739373,0.40344217408311134,0.4002046321272439
2015-16,2015-10-04,Arsenal,Man United,2.06,3.67,3.81,2.01,3.81,3.84,1.020383648837631,1.020396296078662,0.020383648837630997,0.02039629607866189,0.4757395845737713,0.48756785939233976,0.2670363880713812,0.25722083920698235,0.25722402735484745,0.2552113014006778
2015-16,2015-10-04,Everton,Liverpool,2.75,3.42,2.75,3.16,3.44,2.42,1.0196703880914408,1.020376511117004,0.019670388091440838,0.020376511117004004,0.3566214807090719,0.3101362024260126,0.286757038581856,0.28489255804249997,0.3566214807090719,0.40497123953148756
2015-16,2015-10-04,Swansea,Tottenham,2.72,3.33,2.84,2.68,3.46,2.79,1.0200600351801676,1.0205746084667717,0.020060035180167635,0.020574608466771727,0.3604170795286514,0.36561200451457004,0.2943947316270065,0.2831908011846959,0.3451881888443422,0.351197194300734
2015-16,2015-10-17,Chelsea,Aston Villa,1.34,5.41,11.0,1.33,5.83,10.2,1.0220206311744922,1.021445501555321,0.022020631174492156,0.02144550155532099,0.7301894247074211,0.7360937985465286,0.18086022719185663,0.16792534340769863,0.08895034810072222,0.09598085804577286
2015-16,2015-10-17,Crystal Palace,West Ham,2.01,3.67,3.99,1.96,3.77,4.08,1.0206185682596831,1.0205541102382598,0.020618568259683112,0.020554110238259815,0.4874616759709586,0.4999284962102991,0.2669749233519419,0.25990977521808656,0.2455634006770994,0.24016172857161427
2015-16,2015-10-17,Everton,Man United,3.23,3.4,2.4,3.29,3.48,2.33,1.0203818369453046,1.0204922389764586,0.0203818369453046,0.020492238976458577,0.30341340075853346,0.2978477994952853,0.2882427307206068,0.28158599435042775,0.40834386852085963,0.42056620615428697
2015-16,2015-10-17,Man City,Bournemouth,1.34,5.58,10.6,1.34,5.38,10.93,1.0198197488919776,1.0236335709900823,0.019819748891977573,0.023633570990082342,0.7317652531510889,0.7290388649471601,0.17572857333735828,0.18158217082327038,0.09250617351155276,0.08937896422956951
2015-16,2015-10-17,Southampton,Leicester,1.76,3.88,5.1,1.73,3.94,5.32,1.021992208317254,1.0198117134919398,0.021992208317253903,0.019811713491939775,0.5559551369939988,0.5668052979129597,0.252185835337484,0.2488764379160965,0.19185902766851723,0.18431826417094366
2015-16,2015-10-17,Tottenham,Liverpool,2.48,3.54,2.99,2.28,3.52,3.36,1.0201598426929448,1.020306447938027,0.020159842692944796,0.02030644793802705,0.3952574778744538,0.42986741102581993,0.2769035438216513,0.2784368457780879,0.3278389783038948,0.29169574319609204
2015-16,2015-10-17,Watford,Arsenal,6.29,4.31,1.59,6.75,4.54,1.53,1.01993189101867,1.022007236570595,0.0199318910186701,0.022007236570595,0.15587561613050707,0.14495802265086488,0.2274843678563549,0.21552128918355462,0.616640016013138,0.6395206881655804
2015-16,2015-10-17,West Brom,Sunderland,2.08,3.42,4.07,2.15,3.35,3.91,1.01886713728819,1.0193782174596593,0.018867137288189895,0.019378217459659286,0.47186646145918787,0.4562744927283811,0.28698311106289787,0.2928328833928416,0.24115042747791418,0.25089262387877737
2015-16,2015-10-18,Newcastle,Norwich,2.58,3.44,2.93,2.48,3.54,2.99,1.019591501971056,1.0201598426929448,0.01959150197105597,0.020159842692944796,0.3801492053194939,0.3952574778744538,0.2851119039896205,0.2769035438216513,0.33473889069088547,0.3278389783038948
2015-16,2015-10-19,Swansea,Stoke,2.08,3.41,4.06,1.88,3.66,4.62,1.020329781453252,1.0215891537830846,0.020329781453251927,0.02158915378308457,0.4711900402284376,0.5206739829287219,0.28741210664960415,0.26745002401803203,0.24139785312195824,0.21187599305324617
2015-16,2015-10-24,Arsenal,Everton,1.43,5.07,8.2,1.39,5.3,8.8,1.0184905775900148,1.0217400693510372,0.018490577590014823,0.021740069351037228,0.6866049767052408,0.7041169099775058,0.19365781394250378,0.1846646235601383,0.1197372093522554,0.111218466462356
2015-16,2015-10-24,Aston Villa,Swansea,3.09,3.22,2.59,3.01,3.25,2.63,1.020283987780822,1.0201463581956993,0.020283987780822077,0.02014635819569932,0.31719070312292,0.32566495086926545,0.30438486728255365,0.30161584680507353,0.37842442959452616,0.3727192023256612
2015-16,2015-10-24,Leicester,Crystal Palace,2.21,3.56,3.48,2.17,3.57,3.58,1.0207438860263802,1.0202711468440322,0.02074388602638022,0.020271146844032195,0.44329306692620374,0.45167355218563693,0.27519035896261523,0.2745466689755832,0.2815165741111811,0.2737797788387799
2015-16,2015-10-24,Norwich,West Brom,2.02,3.49,4.18,1.98,3.74,4.03,1.0208169060006589,1.0205691420112672,0.020816906000658886,0.02056914201126725,0.4849542577522472,0.4948714244438024,0.2806898569225041,0.2619907541173071,0.23435588532524868,0.24313782143889048
2015-16,2015-10-24,Stoke,Watford,2.1,3.38,4.03,2.1,3.49,3.89,1.0201874221725338,1.0197928362202342,0.020187422172533775,0.0197928362202342,0.46676764076977906,0.46694824603341123,0.2900035637918746,0.2809717239742589,0.24322879543834638,0.25208002999233
2015-16,2015-10-24,West Ham,Chelsea,3.91,3.74,2.01,4.21,3.86,1.91,1.0206465926586552,1.0201572581484386,0.020646592658655205,0.020157258148438606,0.2505808352694509,0.23283634882185933,0.2619708732362441,0.2539484529896445,0.487448291494305,0.5132151981884961
2015-16,2015-10-25,Bournemouth,Tottenham,3.58,3.42,2.23,3.52,3.55,2.2,1.0201577630308034,1.020326504481434,0.02015776303080341,0.020326504481434027,0.273810207657179,0.2784313725490196,0.28662004193353824,0.27607843137254906,0.43956975040928287,0.4454901960784314
2015-16,2015-10-25,Liverpool,Southampton,2.08,3.56,3.87,2.09,3.53,3.87,1.0200660399902626,1.0201529513182386,0.020066039990262574,0.020152951318238577,0.471311867978489,0.4690168262545877,0.27537322623462285,0.27768984897226295,0.25331490578688814,0.25329332477314936
2015-16,2015-10-25,Man United,Man City,2.59,3.41,2.93,2.63,3.32,2.95,1.0206524463928406,1.0204160070066954,0.020652446392840584,0.020416007006695436,0.37828781723389837,0.37262070985881196,0.28732124534774095,0.29517845389417935,0.3343909374183606,0.3322008362470086
2015-16,2015-10-25,Sunderland,Newcastle,2.57,3.41,2.96,2.63,3.38,2.91,1.020198028168406,1.0197287367316585,0.02019802816840599,0.019728736731658536,0.38140150012280605,0.37287184639005255,0.2874492244327306,0.29013401065261485,0.3311492754444633,0.33699414295733265
2015-16,2015-10-31,Chelsea,Liverpool,2.07,3.54,3.92,2.12,3.47,3.84,1.0206797039621547,1.0202992179145596,0.020679703962154683,0.020299217914559575,0.47330400081858187,0.46231351051280273,0.27676250895323856,0.28245090555825414,0.2499334902281797,0.2552355839289432
2015-16,2015-10-31,Crystal Palace,Man United,4.02,3.46,2.08,4.46,3.56,1.94,1.0185427907151658,1.020578040567039,0.018542790715165847,0.020578040567039046,0.24422755840312754,0.21969436703948286,0.28375571814467415,0.27523507780789147,0.4720167234521983,0.5050705551526256
2015-16,2015-10-31,Man City,Norwich,1.3,6.22,11.03,1.27,6.59,12.5,1.0206643047798272,1.0191466430884304,0.02066430477982717,0.019146643088430393,0.753656971864715,0.7726087115559752,0.15751673045404013,0.14889424334993756,0.08882629768124475,0.07849704509408709
2015-16,2015-10-31,Newcastle,Stoke,2.39,3.43,3.24,2.37,3.39,3.29,1.0185972066540192,1.0208775467886602,0.018597206654019205,0.020877546788660162,0.4107708514295219,0.4133119879042569,0.2862222550777135,0.28895262871182564,0.3030068934927646,0.2977353833839176
2015-16,2015-10-31,Swansea,Arsenal,5.05,3.93,1.76,4.73,4.01,1.79,1.0206545463706678,1.019452266966844,0.02065454637066777,0.01945226696684399,0.19401256055178911,0.20738243205371565,0.2493036719558613,0.2446181804523878,0.5566837674923495,0.5479993874938967
2015-16,2015-10-31,Watford,West Ham,2.6,3.38,2.94,2.5,3.42,3.05,1.0206094272028337,1.02026651327773,0.020609427202833652,0.02026651327772999,0.3768487477815027,0.3920544238141772,0.2898836521396175,0.28658949109223475,0.33326760007887996,0.3213560850935879
2015-16,2015-10-31,West Brom,Leicester,2.84,3.36,2.7,2.97,3.38,2.58,1.0201020940457561,1.0201552240908234,0.020102094045756136,0.020155224090823376,0.3451739567162816,0.3300481424289218,0.2917541777006666,0.2900127168680171,0.3630718655830517,0.3799391407030611
2015-16,2015-11-01,Everton,Sunderland,1.49,4.61,7.5,1.48,4.7,7.5,1.0213940126269612,1.0217749664558176,0.021394012626961167,0.021774966455817557,0.6570832913648899,0.6612764041571305,0.2123761614172854,0.20823171875586238,0.13054054721782477,0.13049187708700707
2015-16,2015-11-01,Southampton,Bournemouth,1.55,4.37,6.88,1.53,4.41,7.22,1.0193430794769631,1.0188562959809961,0.01934307947696312,0.01885629598099614,0.6329186937273567,0.6414984859199624,0.22449061219162536,0.2225606991967216,0.14259069408101788,0.13594081488331614
2015-16,2015-11-02,Tottenham,Aston Villa,1.43,4.8,9.0,1.4,5.09,9.32,1.0187451437451438,1.0180455058487388,0.0187451437451438,0.018045505848738763,0.6864334064257794,0.7016245444649534,0.20449995233101345,0.19298121065833687,0.10906664124320715,0.10539424487670973
2015-16,2015-11-07,Bournemouth,Newcastle,2.18,3.56,3.57,2.22,3.62,3.4,1.0197265175526966,1.020811191431926,0.01972651755269661,0.020811191431926,0.4498417844729335,0.44126715521073834,0.2754649129637627,0.2706113493281324,0.27469330256330393,0.2881214954611292
