Season,Date,HomeTeam,AwayTeam,Outcome,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability
2020-21,2021-04-24,West Ham,Chelsea,A,1.78,1.72,0.5490618785485777,0.5645995445718835
2020-21,2021-04-25,Aston Villa,West Brom,A,4.28,3.76,0.22836538461538464,0.26016615653694797
2020-21,2021-04-25,Leeds,Man United,A,1.83,1.83,0.5334576057457715,0.5336674392360058
2020-21,2021-04-25,Wolves,Burnley,A,3.99,3.5,0.2448650153075424,0.2794687907053346
2020-21,2021-04-26,Leicester,Crystal Palace,A,8.24,8.25,0.11823858805593833,0.11811941458360319
2020-21,2021-04-30,Southampton,Leicester,A,1.96,1.91,0.4983902124919511,0.5115105091793879
2020-21,2021-05-01,Brighton,Leeds,A,3.54,3.82,0.27608139759761047,0.25596086517304845
2020-21,2021-05-01,Chelsea,Fulham,A,8.0,8.34,0.12189191014777732,0.11688986122160348
2020-21,2021-05-01,Crystal Palace,Man City,A,1.35,1.34,0.7215184470991748,0.7235405620724704
2020-21,2021-05-01,Everton,Aston Villa,A,3.72,3.84,0.2629844042934547,0.2544757033248082
2020-21,2021-05-02,Newcastle,Arsenal,A,2.1,2.08,0.4658546741619821,0.4703458161619781
2020-21,2021-05-02,Tottenham,Sheffield United,A,11.87,10.51,0.08234337896299515,0.092240372187307
2020-21,2021-05-03,Burnley,West Ham,A,2.33,2.38,0.41945450317265204,0.41160625661878386
2020-21,2021-05-03,West Brom,Wolves,A,2.65,3.11,0.36932524726904026,0.31440281254912184
2020-21,2021-05-07,Leicester,Newcastle,A,7.87,8.68,0.12399453953586057,0.11241629771888816
2020-21,2021-05-08,Leeds,Tottenham,A,2.06,1.87,0.4746407034145141,0.5226365282656601
2020-21,2021-05-08,Liverpool,Southampton,A,10.41,9.28,0.09301017216858333,0.10524927459773147
2020-21,2021-05-08,Man City,Chelsea,A,4.38,4.09,0.22264104586657701,0.2390281273941119
2020-21,2021-05-08,Sheffield United,Crystal Palace,A,2.53,2.55,0.38464548502681595,0.3815802136464248
2020-21,2021-05-09,Arsenal,West Brom,A,7.6,7.07,0.12841768740357987,0.1378456577754106
2020-21,2021-05-09,Aston Villa,Man United,A,1.85,1.82,0.5277031074791477,0.5368552292384416
2020-21,2021-05-09,West Ham,Everton,A,3.35,3.54,0.29208045461015425,0.2759068092226539
2020-21,2021-05-09,Wolves,Brighton,A,2.27,2.05,0.43070801467501413,0.47696864639256803
2020-21,2021-05-10,Fulham,Burnley,A,3.44,3.43,0.28442691388592983,0.2854426015315936
2020-21,2021-05-11,Man United,Leicester,A,2.92,2.03,0.3354337864960048,0.4813349622164543
2020-21,2021-05-11,Southampton,Crystal Palace,A,3.63,4.28,0.2691862720768395,0.22817823719798278
2020-21,2021-05-12,Chelsea,Arsenal,A,5.17,4.42,0.18915176992013283,0.2209973890852626
2020-21,2021-05-13,Aston Villa,Everton,A,2.62,2.47,0.3734618819149097,0.396781272860278
2020-21,2021-05-13,Man United,Liverpool,A,2.17,2.47,0.44060881845284794,0.39653600729261623
2020-21,2021-05-14,Newcastle,Man City,A,1.29,1.35,0.7463478483624535,0.7166105036986649
2020-21,2021-05-15,Brighton,West Ham,A,2.4,2.17,0.40492205428503597,0.45058407268460077
2020-21,2021-05-15,Burnley,Leeds,A,2.23,2.06,0.4354760824712097,0.47444660566544306
2020-21,2021-05-15,Southampton,Fulham,A,3.78,4.38,0.2552076042220791,0.22307133138245325
2020-21,2021-05-16,Crystal Palace,Aston Villa,A,2.32,2.31,0.4189537709268176,0.42372943353988196
2020-21,2021-05-16,Everton,Sheffield United,A,8.69,9.25,0.11135098284285877,0.10430452776308066
2020-21,2021-05-16,Tottenham,Wolves,A,6.38,5.95,0.152046783625731,0.1639559351966822
2020-21,2021-05-16,West Brom,Liverpool,A,1.24,1.23,0.7755974556216505,0.7852462741941224
2020-21,2021-05-18,Brighton,Man City,A,1.49,1.46,0.6471764035042248,0.6642449058587132
2020-21,2021-05-18,Chelsea,Leicester,A,5.36,5.45,0.18136921550484386,0.1788341334167109
2020-21,2021-05-18,Man United,Fulham,A,9.28,10.85,0.10386859455330491,0.089478785205648
2020-21,2021-05-18,Southampton,Leeds,A,2.61,2.52,0.37264298831011783,0.3881922559887167
2020-21,2021-05-19,Burnley,Liverpool,A,1.26,1.29,0.7667924954225087,0.7532950999938457
2020-21,2021-05-19,Crystal Palace,Arsenal,A,1.55,1.63,0.6262387950885185,0.5980779186366325
2020-21,2021-05-19,Everton,Wolves,A,4.3,4.89,0.22565029368101724,0.19948170096320259
2020-21,2021-05-19,Newcastle,Sheffield United,A,4.82,4.59,0.20000945042807486,0.21170523751522535
2020-21,2021-05-19,Tottenham,Aston Villa,A,5.92,5.27,0.16433189414107066,0.18544668041132795
2020-21,2021-05-19,West Brom,West Ham,A,1.63,1.68,0.5936034677625844,0.5773838594117053
2020-21,2021-05-23,Arsenal,Brighton,A,5.34,5.05,0.18270236036833007,0.19341936355651645
2020-21,2021-05-23,Aston Villa,Chelsea,A,1.51,1.46,0.6452288882511671,0.6672852437117658
2020-21,2021-05-23,Fulham,Newcastle,A,3.41,2.91,0.28531441263917223,0.3345808354707287
2020-21,2021-05-23,Leeds,West Brom,A,6.54,5.69,0.14796321756707806,0.17013291562258115
2020-21,2021-05-23,Leicester,Tottenham,A,3.35,4.33,0.2919080520411649,0.22595277607942468
2020-21,2021-05-23,Liverpool,Crystal Palace,A,18.32,15.0,0.05293353879221124,0.06491987550580672
2020-21,2021-05-23,Man City,Everton,A,7.24,10.34,0.1335945745042077,0.09324338118614342
2020-21,2021-05-23,Sheffield United,Burnley,A,2.43,2.58,0.40057321774437327,0.37691909608418145
2020-21,2021-05-23,West Ham,Southampton,A,5.03,4.75,0.1941198674663423,0.2057945556038646
2020-21,2021-05-23,Wolves,Man United,A,2.7,3.28,0.3627450980392156,0.29843674553355864
2021-22,2021-08-13,Brentford,Arsenal,A,2.05,2.13,0.47649489093289354,0.4586632547115394
2021-22,2021-08-14,Burnley,Brighton,A,2.51,2.51,0.3898493763773088,0.38956781715603883
2021-22,2021-08-14,Chelsea,Crystal Palace,A,12.74,11.0,0.07602956705385427,0.08892056626032248
2021-22,2021-08-14,Everton,Southampton,A,4.1,4.07,0.23857884944953087,0.24009165747263003
2021-22,2021-08-14,Leicester,Wolves,A,5.47,5.22,0.17840826533083362,0.18689756575722918
2021-22,2021-08-14,Man United,Leeds,A,5.96,5.4,0.16327409307438623,0.18118412895226285
2021-22,2021-08-14,Norwich,Liverpool,A,1.36,1.48,0.7168684053996243,0.6607335490830637
2021-22,2021-08-14,Watford,Aston Villa,A,2.47,2.21,0.3963609114290126,0.4424299192874036
2021-22,2021-08-15,Newcastle,West Ham,A,2.32,2.21,0.4221224253568694,0.44223063103283156
2021-22,2021-08-15,Tottenham,Man City,A,1.67,1.61,0.5852496017335849,0.6066101318057605
2021-22,2021-08-21,Aston Villa,Newcastle,A,4.4,4.39,0.22187075543076965,0.22252843707181277
2021-22,2021-08-21,Brighton,Watford,A,5.8,5.6,0.16812123672281987,0.17471728371167083
2021-22,2021-08-21,Crystal Palace,Brentford,A,2.95,2.97,0.33193943212846805,0.329344536782439
2021-22,2021-08-21,Leeds,Everton,A,3.14,3.65,0.31168237667611626,0.2677658464096803
2021-22,2021-08-21,Liverpool,Burnley,A,15.68,13.5,0.06170898330471633,0.07246376811594203
2021-22,2021-08-21,Man City,Norwich,A,26.2,26.0,0.037138413021580434,0.03758148197419183
2021-22,2021-08-22,Arsenal,Chelsea,A,1.79,1.93,0.5456522560817825,0.5073505659397386
2021-22,2021-08-22,Southampton,Man United,A,1.64,1.61,0.5951839749964484,0.6081785812762998
2021-22,2021-08-22,Wolves,Tottenham,A,2.52,2.79,0.38829151732377537,0.35104035491063695
2021-22,2021-08-23,West Ham,Leicester,A,2.82,2.95,0.3467552376085845,0.3318409270476692
2021-22,2021-08-28,Aston Villa,Brentford,A,3.95,4.07,0.24730439357708742,0.24036627241510872
2021-22,2021-08-28,Brighton,Everton,A,3.37,3.46,0.2901698825893605,0.28299029240975787
2021-22,2021-08-28,Liverpool,Chelsea,A,3.06,3.13,0.32,0.3126217176264074
2021-22,2021-08-28,Man City,Arsenal,A,12.59,10.5,0.0769417763663272,0.09311143880345482
2021-22,2021-08-28,Newcastle,Southampton,A,2.9,2.89,0.33771022235599535,0.33824826669769775
2021-22,2021-08-28,Norwich,Leicester,A,1.93,1.91,0.5058258292816249,0.5116327700979351
2021-22,2021-08-28,West Ham,Crystal Palace,A,6.64,6.8,0.14689572045026866,0.14333363382313172
2021-22,2021-08-29,Burnley,Leeds,A,2.35,2.24,0.4162406570083972,0.4365136817721152
2021-22,2021-08-29,Tottenham,Watford,A,9.04,8.5,0.10776173710104282,0.11453789705957818
2021-22,2021-08-29,Wolves,Man United,A,1.83,1.79,0.5326519224467019,0.5452159007237921
2021-22,2021-09-11,Arsenal,Norwich,A,6.5,7.9,0.14990963099860427,0.12353194002313253
2021-22,2021-09-11,Brentford,Brighton,A,2.72,2.7,0.3595838895706937,0.36233556427417496
2021-22,2021-09-11,Chelsea,Aston Villa,A,12.17,10.33,0.08000775902679635,0.09459014194381896
2021-22,2021-09-11,Crystal Palace,Tottenham,A,1.96,2.13,0.4979384321695485,0.45895135712266966
2021-22,2021-09-11,Leicester,Man City,A,1.61,1.65,0.605249845699556,0.5913014818664674
2021-22,2021-09-11,Man United,Newcastle,A,16.42,15.76,0.058926557298878496,0.06154312148915078
2021-22,2021-09-11,Southampton,West Ham,A,2.54,2.36,0.3850924170437121,0.414658307951622
2021-22,2021-09-11,Watford,Wolves,A,2.36,2.28,0.4144159514572469,0.4289022139213823
2021-22,2021-09-12,Leeds,Liverpool,A,1.78,1.66,0.549152996863815,0.588269623577473
2021-22,2021-09-13,Everton,Burnley,A,5.35,5.58,0.182762583062059,0.17496073866990408
2021-22,2021-09-17,Newcastle,Leeds,A,2.36,2.23,0.41436403064699623,0.4381332746992903
2021-22,2021-09-18,Aston Villa,Everton,A,3.15,3.65,0.310814746227197,0.26815221410085033
2021-22,2021-09-18,Burnley,Arsenal,A,2.06,1.98,0.47408406337179976,0.4938355711356572
2021-22,2021-09-18,Liverpool,Crystal Palace,A,15.6,11.57,0.06227570003878578,0.08434241246796242
2021-22,2021-09-18,Man City,Southampton,A,19.72,16.74,0.04919935019726154,0.058028553770978264
2021-22,2021-09-18,Norwich,Watford,A,3.53,3.31,0.2768815365506813,0.29589974585664225
2021-22,2021-09-18,Wolves,Brentford,A,4.98,5.38,0.19648674663112686,0.1813897680242062
2021-22,2021-09-19,Brighton,Leicester,A,2.77,3.12,0.35321881324623355,0.31353135313531344
2021-22,2021-09-19,Tottenham,Chelsea,A,1.74,2.04,0.5610937342346887,0.4794520547945206
2021-22,2021-09-19,West Ham,Man United,A,1.81,1.89,0.5405317548738287,0.5162100752435699
2021-22,2021-09-25,Brentford,Liverpool,A,1.49,1.43,0.6537764608070946,0.680911018493134
2021-22,2021-09-25,Chelsea,Man City,A,2.83,2.72,0.3459701858030549,0.35985994440775837
2021-22,2021-09-25,Everton,Norwich,A,6.09,5.72,0.16003959128694006,0.17058767901986951
2021-22,2021-09-25,Leeds,West Ham,A,2.28,2.38,0.429091925199865,0.4114911646171334
2021-22,2021-09-25,Leicester,Burnley,A,6.37,5.39,0.15293543011921207,0.18069791827544446
2021-22,2021-09-25,Man United,Aston Villa,A,8.13,7.95,0.11970531321663258,0.1225878529352021
2021-22,2021-09-25,Watford,Newcastle,A,3.47,3.59,0.28168870358762044,0.2726549489249308
2021-22,2021-09-26,Arsenal,Tottenham,A,3.54,3.53,0.27635158855538,0.2772291579843809
2021-22,2021-09-26,Southampton,Wolves,A,2.89,3.78,0.33850542321804444,0.25883918388037
2021-22,2021-09-27,Crystal Palace,Brighton,A,2.56,2.74,0.3827319881224512,0.35736146783346917
2021-22,2021-10-02,Brighton,Arsenal,A,2.54,2.35,0.38497852770078883,0.4164677583495236
2021-22,2021-10-02,Burnley,Norwich,A,4.42,4.12,0.22103610477067226,0.23725939565753046
2021-22,2021-10-02,Chelsea,Southampton,A,9.22,7.79,0.10566898582984124,0.1251635848702879
2021-22,2021-10-02,Leeds,Watford,A,4.8,4.74,0.20371783311368524,0.20602091500226827
2021-22,2021-10-02,Man United,Everton,A,7.59,6.57,0.12881066762447807,0.14861359541143312
2021-22,2021-10-02,Wolves,Newcastle,A,5.06,4.77,0.19274634280982614,0.20454852754265937
2021-22,2021-10-03,Crystal Palace,Leicester,A,2.41,2.7,0.4063663363753917,0.3624569460390356
2021-22,2021-10-03,Liverpool,Man City,A,2.46,2.38,0.3975036419265323,0.41065453085263015
2021-22,2021-10-03,Tottenham,Aston Villa,A,3.64,3.74,0.26901748947797455,0.26140555915401725
2021-22,2021-10-03,West Ham,Brentford,A,4.82,5.13,0.2024245127766157,0.1905763697676577
2021-22,2021-10-16,Aston Villa,Wolves,A,3.47,3.89,0.28216481170518054,0.2514994072724331
2021-22,2021-10-16,Brentford,Chelsea,A,1.61,1.7,0.6055570821277902,0.5744832051545251
2021-22,2021-10-16,Leicester,Man United,A,2.13,1.99,0.4593226281466938,0.4904130901466665
2021-22,2021-10-16,Man City,Burnley,A,24.65,21.3,0.03953500732292718,0.04575673255223597
2021-22,2021-10-16,Norwich,Brighton,A,2.16,1.96,0.4532320329989952,0.4982825528344434
2021-22,2021-10-16,Southampton,Leeds,A,3.01,3.55,0.32526791632222946,0.2755709613395578
2021-22,2021-10-16,Watford,Liverpool,A,1.36,1.36,0.7184198584827765,0.7155245148589106
2021-22,2021-10-17,Everton,West Ham,A,2.98,2.63,0.32853604227280836,0.37222901129524094
2021-22,2021-10-17,Newcastle,Tottenham,A,2.13,2.11,0.4590091371842297,0.46336655770190166
2021-22,2021-10-18,Arsenal,Crystal Palace,A,5.91,5.96,0.16500994035785288,0.16371250345339014
2021-22,2021-10-22,Arsenal,Aston Villa,A,4.22,3.87,0.23162731758516744,0.2526954520927296
2021-22,2021-10-23,Brighton,Man City,A,1.46,1.43,0.6687164196513841,0.6831975352178029
2021-22,2021-10-23,Chelsea,Norwich,A,19.32,15.5,0.05027869411898532,0.06249525688700008
2021-22,2021-10-23,Crystal Palace,Newcastle,A,3.98,4.2,0.24535809018567642,0.23274318679132683
2021-22,2021-10-23,Everton,Watford,A,5.79,4.98,0.16838711677361354,0.1960215573579703
2021-22,2021-10-23,Leeds,Wolves,A,2.79,2.84,0.3507169458902315,0.3446684478989556
2021-22,2021-10-23,Southampton,Burnley,A,3.98,3.92,0.24589867067298013,0.2494670098042598
2021-22,2021-10-24,Brentford,Leicester,A,2.79,2.55,0.35051969209619904,0.38345020826585724
2021-22,2021-10-24,Man United,Liverpool,A,2.29,2.35,0.4271815362465324,0.41621675333708724
2021-22,2021-10-24,West Ham,Tottenham,A,3.23,3.29,0.3026020058510128,0.2973012109254801
2021-22,2021-10-30,Burnley,Brentford,A,2.84,2.9,0.3450299542953582,0.3376301323588122
2021-22,2021-10-30,Leicester,Arsenal,A,2.95,2.88,0.33157519708342914,0.33952677854095703
2021-22,2021-10-30,Liverpool,Brighton,A,11.52,11.6,0.08416984209153786,0.08374880959049914
2021-22,2021-10-30,Man City,Crystal Palace,A,22.14,21.0,0.04399726798405981,0.046101383697291616
2021-22,2021-10-30,Newcastle,Chelsea,A,1.4,1.46,0.6977782089841855,0.668359919032601
2021-22,2021-10-30,Tottenham,Man United,A,2.38,2.27,0.41098683530089686,0.4308880644600313
2021-22,2021-10-30,Watford,Southampton,A,2.39,2.33,0.4089683150415767,0.4198514895247076
2021-22,2021-10-31,Aston Villa,West Ham,A,2.54,2.52,0.3849693943541231,0.38802660753880264
2021-22,2021-10-31,Norwich,Leeds,A,2.11,2.08,0.4630367604905128,0.47004722843649016
2021-22,2021-11-01,Wolves,Everton,A,3.47,3.66,0.2817518408054642,0.26747695986934206
2021-22,2021-11-05,Southampton,Aston Villa,A,3.79,3.54,0.25777138984159204,0.2764409684642326
2021-22,2021-11-06,Brentford,Norwich,A,6.06,5.46,0.16092466780263417,0.17884213995386136
2021-22,2021-11-06,Brighton,Newcastle,A,6.04,6.11,0.16194049152866044,0.1600053003826214
2021-22,2021-11-06,Chelsea,Burnley,A,13.48,13.05,0.07229989625429309,0.07474971454050813
2021-22,2021-11-06,Crystal Palace,Wolves,A,3.17,3.52,0.3088057901085645,0.27784290738569756
2021-22,2021-11-06,Man United,Man City,A,1.74,1.73,0.562501396866549,0.5643036834107998
2021-22,2021-11-07,Arsenal,Watford,A,8.73,7.41,0.11180053019989969,0.13157836177930082
2021-22,2021-11-07,Everton,Tottenham,A,2.46,2.31,0.3972227256252266,0.4249270100928366
2021-22,2021-11-07,Leeds,Leicester,A,2.54,2.76,0.3849163143786089,0.3550060692231773
2021-22,2021-11-07,West Ham,Liverpool,A,1.75,1.75,0.5583831272975006,0.558900839715264
2021-22,2021-11-20,Aston Villa,Brighton,A,3.14,3.08,0.3116165694405663,0.3178693509805845
2021-22,2021-11-20,Burnley,Crystal Palace,A,2.79,2.74,0.3511205976520811,0.3570001997203915
2021-22,2021-11-20,Leicester,Chelsea,A,1.8,1.78,0.5421296947531299,0.5497616005840216
2021-22,2021-11-20,Liverpool,Arsenal,A,6.84,6.09,0.14242861129197285,0.1605055460042881
2021-22,2021-11-20,Newcastle,Brentford,A,2.81,3.0,0.34793840948320204,0.32628723223873846
2021-22,2021-11-20,Norwich,Southampton,A,2.12,2.19,0.46076608404611374,0.4462705436156764
2021-22,2021-11-20,Watford,Man United,A,1.53,1.5,0.6365266977483512,0.6491552595881119
2021-22,2021-11-20,Wolves,West Ham,A,2.49,2.46,0.39336546511891024,0.39806956482518585
2021-22,2021-11-21,Man City,Everton,A,17.04,16.0,0.057046873455287514,0.060728744939271245
2021-22,2021-11-21,Tottenham,Leeds,A,4.61,6.01,0.21207274365052098,0.1620556881310547
2021-22,2021-11-27,Arsenal,Newcastle,A,6.77,6.63,0.144050683188778,0.1470556338791888
2021-22,2021-11-27,Brighton,Leeds,A,3.78,3.64,0.2587193364729037,0.2686650073945821
2021-22,2021-11-27,Crystal Palace,Aston Villa,A,3.42,3.43,0.28630006590027096,0.2852629939711237
2021-22,2021-11-27,Liverpool,Southampton,A,10.1,12.0,0.09587346255549356,0.0807899461400359
2021-22,2021-11-27,Norwich,Wolves,A,2.2,2.24,0.44465132266796514,0.4365136817721152
2021-22,2021-11-28,Brentford,Everton,A,3.51,3.62,0.27879964463163437,0.270913472006503
2021-22,2021-11-28,Chelsea,Man United,A,5.75,6.44,0.16968124958273886,0.15138577222265212
2021-22,2021-11-28,Leicester,Watford,A,5.57,5.33,0.17498731698860698,0.18281884787666236
2021-22,2021-11-28,Man City,West Ham,A,10.56,11.0,0.09183610786903373,0.0880768204854628
2021-22,2021-11-30,Leeds,Crystal Palace,A,3.15,3.31,0.31055418760751513,0.29595048995853196
2021-22,2021-11-30,Newcastle,Norwich,A,3.91,3.75,0.2501160811019966,0.26069331115846367
2021-22,2021-12-01,Aston Villa,Man City,A,1.39,1.48,0.7007926507305813,0.6598199212155318
2021-22,2021-12-01,Everton,Liverpool,A,1.43,1.38,0.6835099827458713,0.7054378501578135
2021-22,2021-12-01,Southampton,Leicester,A,2.98,3.02,0.32856299462683,0.32321955015488674
2021-22,2021-12-01,Watford,Chelsea,A,1.33,1.32,0.7320228267101365,0.7357649825101238
2021-22,2021-12-01,West Ham,Brighton,A,3.87,4.49,0.2523465148484382,0.2221023033883382
2021-22,2021-12-01,Wolves,Burnley,A,4.39,4.94,0.2223677446605089,0.1973206690371422
2021-22,2021-12-02,Man United,Arsenal,A,3.75,3.58,0.2610546228422795,0.27223614592035644
2021-22,2021-12-02,Tottenham,Brentford,A,5.34,5.44,0.18304935064935066,0.17902637672673072
2021-22,2021-12-04,Newcastle,Burnley,A,3.22,3.09,0.3035519166579353,0.31570195819367247
2021-22,2021-12-04,Southampton,Brighton,A,3.22,2.96,0.30402933166356094,0.32966419275697784
2021-22,2021-12-04,Watford,Man City,A,1.21,1.22,0.8037483597291235,0.7964199029126214
2021-22,2021-12-04,West Ham,Chelsea,A,1.85,1.83,0.5268140236964668,0.5338113200816859
2021-22,2021-12-04,Wolves,Liverpool,A,1.45,1.38,0.6726492832148098,0.7058196546578555
2021-22,2021-12-05,Aston Villa,Leicester,A,3.17,3.17,0.30861890235972966,0.3079069976816944
2021-22,2021-12-05,Leeds,Brentford,A,4.13,4.94,0.23676486574627675,0.19761537157187353
2021-22,2021-12-05,Man United,Crystal Palace,A,6.46,6.56,0.1508965276357545,0.14879259071170656
2021-22,2021-12-05,Tottenham,Norwich,A,8.28,7.94,0.11792444891735694,0.12307090940603371
2021-22,2021-12-06,Everton,Arsenal,A,2.18,2.31,0.4486026255321423,0.42209546682677873
2021-22,2021-12-10,Brentford,Watford,A,3.44,2.82,0.2844309613572102,0.346064510223463
2021-22,2021-12-11,Arsenal,Southampton,A,5.61,4.76,0.17426799835479087,0.20487707375574657
2021-22,2021-12-11,Chelsea,Leeds,A,11.9,13.0,0.08164801840426644,0.07504168982768206
2021-22,2021-12-11,Liverpool,Aston Villa,A,12.65,13.0,0.07660614190581135,0.07457234497505345
2021-22,2021-12-11,Man City,Wolves,A,20.21,21.0,0.04822731711480578,0.04619171734723428
2021-22,2021-12-11,Norwich,Man United,A,1.45,1.44,0.67171008257834,0.6782816703458947
2021-22,2021-12-12,Burnley,West Ham,A,2.05,2.16,0.4773736789257817,0.4514163243436328
2021-22,2021-12-12,Crystal Palace,Everton,A,3.63,3.66,0.26986255447536034,0.2674877722465347
2021-22,2021-12-12,Leicester,Newcastle,A,4.71,5.06,0.2074417225876014,0.19213676714252798
2021-22,2021-12-14,Man City,Leeds,A,19.75,20.0,0.049455234486025575,0.04842820730671198
2021-22,2021-12-14,Norwich,Aston Villa,A,2.33,2.14,0.41991701244813284,0.4566117739867863
2021-22,2021-12-15,Arsenal,West Ham,A,3.32,3.19,0.2949913970219903,0.30598144854249043
2021-22,2021-12-15,Brighton,Wolves,A,3.66,4.6,0.26707234617985126,0.21207177814029363
2021-22,2021-12-15,Crystal Palace,Southampton,A,3.71,4.08,0.2633204633204633,0.23929704150805742
2021-22,2021-12-16,Chelsea,Everton,A,14.4,16.72,0.0672176083132185,0.05977689103560769
2021-22,2021-12-16,Liverpool,Newcastle,A,24.98,27.0,0.038946643566371626,0.035977105478331974
2021-22,2021-12-18,Leeds,Arsenal,A,1.93,1.62,0.5003131646375162,0.6032565528196981
2021-22,2021-12-19,Newcastle,Man City,A,1.18,1.13,0.8118041381842529,0.8612633083505892
2021-22,2021-12-19,Tottenham,Liverpool,A,1.57,1.65,0.6131370625118943,0.5894011202068075
2021-22,2021-12-19,Wolves,Chelsea,A,1.59,1.76,0.6062526685326628,0.5543866158832711
2021-22,2021-12-26,Aston Villa,Chelsea,A,1.69,1.71,0.5708782470401131,0.5695487651055865
2021-22,2021-12-26,Brighton,Brentford,A,4.25,4.42,0.2274147466207749,0.221371505746414
2021-22,2021-12-26,Man City,Leicester,A,13.72,21.0,0.07010693040399985,0.04633046330463304
2021-22,2021-12-26,Norwich,Arsenal,A,1.42,1.53,0.6792206328748406,0.6371345453304554
2021-22,2021-12-26,Tottenham,Crystal Palace,A,5.21,5.14,0.18528171350045017,0.18992240453402057
