Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn
2024-25,2025-01-01,Brentford,Arsenal,A,0.69760524987885,0.6224066390041494,1.56,A,1,0.07519861087470059,0.07519861087470059,0.641025641025641,0.05657960885320901,0.08826418981100592,True,0.56
2024-25,2025-01-01,Brentford,Arsenal,A,0.1663040669305374,0.2157676348547718,4.5,D,0,-0.0494635679242344,0.0494635679242344,0.2222222222222222,-0.05591815529168481,-0.25163169881258174,False,-1.0
2024-25,2025-01-01,Brentford,Arsenal,A,0.1360906831906125,0.16182572614107885,6.0,H,0,-0.025735042950466358,0.025735042950466358,0.16666666666666666,-0.03057598347605417,-0.18345590085632502,False,-1.0
2024-25,2025-01-04,Aston Villa,Leicester,H,0.1278101433416361,0.11532469575371102,8.32,A,0,0.01248544758792508,0.01248544758792508,0.12019230769230768,0.007617835649328414,0.06338039260241235,True,-1.0
2024-25,2025-01-04,Aston Villa,Leicester,H,0.1954885323072099,0.16862943210384457,5.69,D,0,0.02685910020336532,0.02685910020336532,0.17574692442882248,0.019741607878387413,0.11232974882802438,True,-1.0
2024-25,2025-01-04,Aston Villa,Leicester,H,0.6767013243511539,0.7160458721424445,1.34,H,1,-0.039344547791290596,0.039344547791290596,0.7462686567164178,-0.06956733236526391,-0.09322022536945362,False,0.3400000000000001
2024-25,2025-01-04,Bournemouth,Everton,H,0.246934755040984,0.18539629866687177,5.23,A,0,0.06153845637411223,0.06153845637411223,0.19120458891013384,0.05573016613085016,0.2914687688643465,True,-1.0
2024-25,2025-01-04,Bournemouth,Everton,H,0.260561357806653,0.2442374413168109,3.97,D,0,0.016323916489842105,0.016323916489842105,0.2518891687657431,0.008672189040909939,0.034428590492412425,True,-1.0
2024-25,2025-01-04,Bournemouth,Everton,H,0.492503887152363,0.5703662600163173,1.7,H,1,-0.07786237286395431,0.07786237286395431,0.5882352941176471,-0.0957314069652841,-0.16274339184098296,False,0.7
2024-25,2025-01-04,Brighton,Arsenal,D,0.5894963229266461,0.5393039321767874,1.8,A,0,0.050192390749858706,0.050192390749858706,0.5555555555555556,0.03394076737109053,0.06109338126796304,True,-1.0
2024-25,2025-01-04,Brighton,Arsenal,D,0.213140268193952,0.2637899668256025,3.68,D,1,-0.05064969863165053,0.05064969863165053,0.2717391304347826,-0.05859886224083061,-0.21564381304625668,False,2.68
2024-25,2025-01-04,Brighton,Arsenal,D,0.1973634088794016,0.19690610099761,4.93,H,0,0.0004573078817916021,0.0004573078817916021,0.20283975659229211,-0.005476347712890517,-0.026998394224550193,False,-1.0
2024-25,2025-01-04,Crystal Palace,Chelsea,D,0.4286987349428887,0.48612956585405537,2.0,A,0,-0.057430830911166686,0.057430830911166686,0.5,-0.07130126505711132,-0.14260253011422264,False,-1.0
2024-25,2025-01-04,Crystal Palace,Chelsea,D,0.2489665149992876,0.2467662770832768,3.94,D,1,0.0022002379160107888,0.0022002379160107888,0.25380710659898476,-0.004840591599697158,-0.0190719309028069,False,2.94
2024-25,2025-01-04,Crystal Palace,Chelsea,D,0.3223347500578235,0.26710415706266777,3.64,H,0,0.05523059299515576,0.05523059299515576,0.2747252747252747,0.047609475332548834,0.17329849021047772,True,-1.0
2024-25,2025-01-04,Man City,West Ham,H,0.0633153143109175,0.09046643408100567,10.79,A,0,-0.027151119770088175,0.027151119770088175,0.09267840593141799,-0.029363091620500492,-0.3168277585852003,False,-1.0
2024-25,2025-01-04,Man City,West Ham,H,0.1255338773745807,0.13482497565387447,7.24,D,0,-0.00929109827929378,0.00929109827929378,0.13812154696132597,-0.012587669586745287,-0.09113472780803578,False,-1.0
2024-25,2025-01-04,Man City,West Ham,H,0.8111508083145018,0.77470859026512,1.26,H,1,0.03644221804938186,0.03644221804938186,0.7936507936507936,0.017500014663708208,0.022050018476272193,True,0.26
2024-25,2025-01-04,Southampton,Brentford,A,0.5762179764144321,0.45051380676273023,2.16,A,1,0.12570416965170184,0.12570416965170184,0.4629629629629629,0.11325501345146916,0.2446308290551733,True,1.1600000000000001
2024-25,2025-01-04,Southampton,Brentford,A,0.2287541450917018,0.2666054308513692,3.65,D,0,-0.03785128575966737,0.03785128575966737,0.273972602739726,-0.04521845764802421,-0.16504737041528839,False,-1.0
2024-25,2025-01-04,Southampton,Brentford,A,0.1950278784938663,0.28288076238590043,3.44,H,0,-0.08785288389203413,0.08785288389203413,0.29069767441860467,-0.09566979592473837,-0.32910409798109996,False,-1.0
2024-25,2025-01-04,Tottenham,Newcastle,A,0.3016803632255611,0.5432900368609116,1.79,A,1,-0.24160967363535052,0.24160967363535052,0.5586592178770949,-0.25697885465153386,-0.4599921498262457,False,0.79
2024-25,2025-01-04,Tottenham,Newcastle,A,0.2231452900181678,0.2073537667336955,4.69,D,0,0.01579152328447231,0.01579152328447231,0.21321961620469082,0.009925673813476976,0.04655141018520714,True,-1.0
2024-25,2025-01-04,Tottenham,Newcastle,A,0.4751743467562711,0.2493561964053928,3.9,H,0,0.22581815035087832,0.22581815035087832,0.25641025641025644,0.21876409034601468,0.8531799523494574,True,-1.0
2024-25,2025-01-05,Fulham,Ipswich,D,0.1542885894154658,0.15792274130041503,6.15,A,0,-0.003634151884949227,0.003634151884949227,0.16260162601626016,-0.008313036600794355,-0.051125175094885233,False,-1.0
2024-25,2025-01-05,Fulham,Ipswich,D,0.2236944060535401,0.2312440140470363,4.2,D,1,-0.007549607993496188,0.007549607993496188,0.23809523809523808,-0.01440083204169798,-0.06048349457513158,False,3.2
2024-25,2025-01-05,Fulham,Ipswich,D,0.6220170045309941,0.6108332446525487,1.59,H,0,0.011183759878445332,0.011183759878445332,0.6289308176100629,-0.006913813079068798,-0.010992962795719374,False,-1.0
2024-25,2025-01-05,Liverpool,Man United,D,0.0738876127651295,0.11328485557981945,8.55,A,0,-0.03939724281468994,0.03939724281468994,0.11695906432748537,-0.04307145156235587,-0.3682609108581427,False,-1.0
2024-25,2025-01-05,Liverpool,Man United,D,0.1254031565513296,0.17451991264999214,5.55,D,1,-0.049116756098662534,0.049116756098662534,0.1801801801801802,-0.05477702362885059,-0.3040124811401207,False,4.55
2024-25,2025-01-05,Liverpool,Man United,D,0.8007092306835408,0.7121952317701884,1.36,H,0,0.08851399891335243,0.08851399891335243,0.7352941176470588,0.06541511303648206,0.08896455372961554,True,-1.0
2024-25,2025-01-06,Wolves,Nott'm Forest,A,0.3883592542832175,0.48331511802498384,2.01,A,1,-0.09495586374176634,0.09495586374176634,0.49751243781094534,-0.10915318352772785,-0.2193978988907329,False,1.0099999999999998
2024-25,2025-01-06,Wolves,Nott'm Forest,A,0.2744698660535211,0.2744246856582535,3.54,D,0,4.518039526757445e-05,4.518039526757445e-05,0.2824858757062147,-0.008016009652693612,-0.028376674170535354,False,-1.0
2024-25,2025-01-06,Wolves,Nott'm Forest,A,0.3371708796632616,0.24226019631676246,4.01,H,0,0.09491068334649913,0.09491068334649913,0.24937655860349128,0.08779432105977031,0.3520552274496789,True,-1.0
2024-25,2025-01-14,Brentford,Man City,D,0.527297164263616,0.5995939706437182,1.61,A,0,-0.07229680638010227,0.07229680638010227,0.6211180124223602,-0.09382084815874425,-0.1510515655355783,False,-1.0
2024-25,2025-01-14,Brentford,Man City,D,0.2160582888125913,0.21404574118323427,4.51,D,1,0.0020125476293570144,0.0020125476293570144,0.22172949002217296,-0.005671201209581672,-0.025577117455213294,False,3.51
2024-25,2025-01-14,Brentford,Man City,D,0.2566445469237928,0.1863602881730476,5.18,H,0,0.0702842587507452,0.0702842587507452,0.19305019305019305,0.06359435387359974,0.3294187530652466,True,-1.0
2024-25,2025-01-14,Chelsea,Bournemouth,D,0.1863312762883309,0.16956695279560666,5.71,A,0,0.016764323492724248,0.016764323492724248,0.17513134851138354,0.011199927776947366,0.06395158760636943,True,-1.0
2024-25,2025-01-14,Chelsea,Bournemouth,D,0.2132869473265209,0.20171402092977378,4.8,D,1,0.011572926396747119,0.011572926396747119,0.20833333333333334,0.004953613993187556,0.023777347167300178,True,3.8
2024-25,2025-01-14,Chelsea,Bournemouth,D,0.600381776385148,0.6287190262746195,1.54,H,0,-0.028337249889471505,0.028337249889471505,0.6493506493506493,-0.04896887296550134,-0.07541206436687209,False,-1.0
2024-25,2025-01-14,Nott'm Forest,Liverpool,D,0.6416521632406877,0.6020633750921149,1.62,A,0,0.03958878814857281,0.03958878814857281,0.6172839506172839,0.02436821262340383,0.03947650444991413,True,-1.0
2024-25,2025-01-14,Nott'm Forest,Liverpool,D,0.1854652222937742,0.22682387619749447,4.3,D,1,-0.04135865390372026,0.04135865390372026,0.23255813953488372,-0.047092917241109505,-0.20249954413677096,False,3.3
2024-25,2025-01-14,Nott'm Forest,Liverpool,D,0.1728826144655378,0.17111274871039056,5.7,H,0,0.0017698657551472319,0.0017698657551472319,0.17543859649122806,-0.0025559820256902677,-0.01456909754643454,False,-1.0
2024-25,2025-01-14,West Ham,Fulham,H,0.3343868482882872,0.4024329278453591,2.42,A,0,-0.06804607955707193,0.06804607955707193,0.4132231404958678,-0.0788362922075806,-0.19078382714234499,False,-1.0
2024-25,2025-01-14,West Ham,Fulham,H,0.248609909663763,0.29511748041993,3.3,D,0,-0.046507570756167016,0.046507570756167016,0.30303030303030304,-0.05442039336654003,-0.17958729810958207,False,-1.0
2024-25,2025-01-14,West Ham,Fulham,H,0.4170032420479498,0.30244959173471087,3.22,H,1,0.11455365031323894,0.11455365031323894,0.3105590062111801,0.10644423583676971,0.34275043939439853,True,2.22
2024-25,2025-01-15,Arsenal,Tottenham,H,0.1067216050748171,0.11799773050552188,8.2,A,0,-0.01127612543070479,0.01127612543070479,0.12195121951219513,-0.015229614437378039,-0.12488283838649994,False,-1.0
2024-25,2025-01-15,Arsenal,Tottenham,H,0.1552690175757676,0.1808563346065943,5.35,D,0,-0.0255873170308267,0.0255873170308267,0.1869158878504673,-0.0316468702746997,-0.1693107559696433,False,-1.0
2024-25,2025-01-15,Arsenal,Tottenham,H,0.7380093773494153,0.7011459348878837,1.38,H,1,0.036863442461531615,0.036863442461531615,0.7246376811594204,0.013371696189994897,0.018452940742192947,True,0.3799999999999999
2024-25,2025-01-15,Everton,Aston Villa,A,0.3471058487200982,0.41446129170629814,2.35,A,1,-0.06735544298619994,0.06735544298619994,0.425531914893617,-0.07842606617351883,-0.1843012555077692,False,1.35
2024-25,2025-01-15,Everton,Aston Villa,A,0.2687966921964244,0.311177008150096,3.13,D,0,-0.04238031595367164,0.04238031595367164,0.3194888178913738,-0.05069212569494941,-0.15866635342519175,False,-1.0
2024-25,2025-01-15,Everton,Aston Villa,A,0.3840974590834772,0.27436170014360584,3.55,H,0,0.10973575893987136,0.10973575893987136,0.28169014084507044,0.10240731823840676,0.36354597974634406,True,-1.0
2024-25,2025-01-15,Leicester,Crystal Palace,A,0.4126590619882548,0.49340582638404173,1.97,A,1,-0.08074676439578693,0.08074676439578693,0.5076142131979695,-0.0949551512097147,-0.18706164788313806,False,0.97
2024-25,2025-01-15,Leicester,Crystal Palace,A,0.2548194719473973,0.2677712060541494,3.63,D,0,-0.0129517341067521,0.0129517341067521,0.27548209366391185,-0.020662621716514562,-0.07500531683094791,False,-1.0
2024-25,2025-01-15,Leicester,Crystal Palace,A,0.3325214660643478,0.2388229675618089,4.07,H,0,0.09369849850253889,0.09369849850253889,0.24570024570024568,0.08682122036410211,0.3533623668818957,True,-1.0
2024-25,2025-01-15,Newcastle,Wolves,H,0.1186921016738425,0.11391527955283864,8.5,A,0,0.00477682212100386,0.00477682212100386,0.11764705882352941,0.0010450428503130937,0.008882864227661269,True,-1.0
2024-25,2025-01-15,Newcastle,Wolves,H,0.1813466484707094,0.17931108818502378,5.4,D,0,0.002035560285685606,0.002035560285685606,0.18518518518518517,-0.0038385367144757876,-0.020728098258169236,False,-1.0
2024-25,2025-01-15,Newcastle,Wolves,H,0.6999612498554479,0.7067736322621376,1.37,H,1,-0.006812382406689688,0.006812382406689688,0.7299270072992701,-0.029965757443822127,-0.041053087698036284,False,0.3700000000000001
2024-25,2025-01-16,Ipswich,Brighton,A,0.3971508307491442,0.49374588545095455,1.97,A,1,-0.09659505470181035,0.09659505470181035,0.5076142131979695,-0.11046338244882531,-0.21761286342418595,False,0.97
2024-25,2025-01-16,Ipswich,Brighton,A,0.2524865538122036,0.2593811718235681,3.75,D,0,-0.0068946180113645394,0.0068946180113645394,0.26666666666666666,-0.014180112854463078,-0.053175423204236516,False,-1.0
2024-25,2025-01-16,Ipswich,Brighton,A,0.3503626154386521,0.24687294272547727,3.94,H,0,0.10348967271317483,0.10348967271317483,0.25380710659898476,0.09655550883966735,0.3804287048282893,True,-1.0
2024-25,2025-01-16,Man United,Southampton,H,0.0796610423013407,0.08825805583283797,11.0,A,0,-0.008597013531497263,0.008597013531497263,0.09090909090909091,-0.011248048607750208,-0.12372853468525224,False,-1.0
2024-25,2025-01-16,Man United,Southampton,H,0.1584703884304707,0.15915387117397012,6.1,D,0,-0.000683482743499414,0.000683482743499414,0.1639344262295082,-0.005464037799037508,-0.03333063057412877,False,-1.0
2024-25,2025-01-16,Man United,Southampton,H,0.7618685692681886,0.752588072993192,1.29,H,1,0.009280496274996608,0.009280496274996608,0.7751937984496123,-0.013325229181423759,-0.01718954564403674,False,0.29000000000000004
2024-25,2025-01-18,Arsenal,Aston Villa,D,0.0950277596055082,0.15904195242364613,6.1,A,0,-0.06401419281813793,0.06401419281813793,0.1639344262295082,-0.06890666662400001,-0.42033066640640004,False,-1.0
2024-25,2025-01-18,Arsenal,Aston Villa,D,0.1665442858274811,0.22302434707683713,4.35,D,1,-0.056480061249356034,0.056480061249356034,0.2298850574712644,-0.0633407716437833,-0.2755323566504573,False,3.3499999999999996
2024-25,2025-01-18,Arsenal,Aston Villa,D,0.7384279545670105,0.6179337004995168,1.57,H,0,0.1204942540674937,0.1204942540674937,0.6369426751592356,0.10148527940777485,0.15933188867020642,True,-1.0
2024-25,2025-01-18,Brentford,Liverpool,A,0.6892206849676819,0.6521510682708415,1.49,A,1,0.03706961669684039,0.03706961669684039,0.6711409395973155,0.018079745370366385,0.026938820601845936,True,0.49
2024-25,2025-01-18,Brentford,Liverpool,A,0.1652982410304207,0.19434101834471076,5.0,D,0,-0.029042777314290058,0.029042777314290058,0.2,-0.034701758969579305,-0.1735087948478965,False,-1.0
2024-25,2025-01-18,Brentford,Liverpool,A,0.1454810740018976,0.1535079133844477,6.33,H,0,-0.008026839382550083,0.008026839382550083,0.1579778830963665,-0.012496809094468903,-0.07910480156798816,False,-1.0
2024-25,2025-01-18,Leicester,Fulham,A,0.3705771420195296,0.5356703211863867,1.81,A,1,-0.16509317916685706,0.16509317916685706,0.5524861878453039,-0.18190904582577427,-0.32925537294465135,False,0.81
2024-25,2025-01-18,Leicester,Fulham,A,0.2671996803076057,0.2558214462657942,3.79,D,0,0.011378234041811541,0.011378234041811541,0.2638522427440633,0.003347437563542388,0.012686788365825707,True,-1.0
2024-25,2025-01-18,Leicester,Fulham,A,0.3622231776728645,0.20850823254781928,4.65,H,0,0.15371494512504522,0.15371494512504522,0.2150537634408602,0.1471694142320043,0.6843377761788201,True,-1.0
2024-25,2025-01-18,Newcastle,Bournemouth,A,0.1266312127474279,0.18670442215576785,5.2,A,1,-0.06007320940833996,0.06007320940833996,0.1923076923076923,-0.0656764795602644,-0.3415176937133749,False,4.2
2024-25,2025-01-18,Newcastle,Bournemouth,A,0.1936274779458037,0.22843835181411598,4.25,D,0,-0.034810873868312275,0.034810873868312275,0.23529411764705882,-0.041666639701255115,-0.17708321873033428,False,-1.0
2024-25,2025-01-18,Newcastle,Bournemouth,A,0.6797413093067685,0.5848572260301163,1.66,H,0,0.09488408327665221,0.09488408327665221,0.6024096385542169,0.07733167075255154,0.12837057344923553,True,-1.0
2024-25,2025-01-18,West Ham,Crystal Palace,A,0.3647360986302181,0.3661294054137425,2.66,A,1,-0.001393306783524395,0.001393306783524395,0.37593984962406013,-0.011203750993842021,-0.029801977643619804,False,1.6600000000000001
2024-25,2025-01-18,West Ham,Crystal Palace,A,0.2497638836749849,0.29334464409655275,3.32,D,0,-0.04358076042156786,0.04358076042156786,0.30120481927710846,-0.051440935602123566,-0.17078390619905015,False,-1.0
2024-25,2025-01-18,West Ham,Crystal Palace,A,0.385500017694797,0.3405259504897046,2.86,H,0,0.04497406720509245,0.04497406720509245,0.3496503496503497,0.035849668044447336,0.1025300506071194,True,-1.0
2024-25,2025-01-19,Everton,Tottenham,H,0.383457139026948,0.3418514671810265,2.85,A,0,0.04160567184592151,0.04160567184592151,0.3508771929824561,0.03257994604449188,0.0928528462268019,True,-1.0
2024-25,2025-01-19,Everton,Tottenham,H,0.2606283551835301,0.27757170412134635,3.51,D,0,-0.01694334893781624,0.01694334893781624,0.2849002849002849,-0.024271929716754792,-0.08519447330580932,False,-1.0
2024-25,2025-01-19,Everton,Tottenham,H,0.3559145057895218,0.3805768286976272,2.56,H,1,-0.02466232290810544,0.02466232290810544,0.390625,-0.03471049421047823,-0.08885886517882424,False,1.56
2024-25,2025-01-19,Ipswich,Man City,A,0.5542383233334754,0.709085393599272,1.37,A,1,-0.15484707026579658,0.15484707026579658,0.7299270072992701,-0.17568868396579462,-0.24069349703313858,False,0.3700000000000001
2024-25,2025-01-19,Ipswich,Man City,A,0.2327752078521643,0.17662672531472778,5.5,D,0,0.05614848253743651,0.05614848253743651,0.18181818181818182,0.05095702603398247,0.28026364318690367,True,-1.0
2024-25,2025-01-19,Ipswich,Man City,A,0.2129864688143601,0.11428788108600031,8.5,H,0,0.09869858772835978,0.09869858772835978,0.11764705882352941,0.09533940999083068,0.8103849849220608,True,-1.0
2024-25,2025-01-19,Man United,Brighton,A,0.2443873328216042,0.30021754894851344,3.25,A,1,-0.05583021612690925,0.05583021612690925,0.3076923076923077,-0.06330497487070352,-0.2057411683297864,False,2.25
2024-25,2025-01-19,Man United,Brighton,A,0.2451322127769793,0.2828136330674402,3.45,D,0,-0.03768142029046087,0.03768142029046087,0.2898550724637681,-0.044722859686788824,-0.1542938659194214,False,-1.0
2024-25,2025-01-19,Man United,Brighton,A,0.5104804544014165,0.41696881798404645,2.34,H,0,0.09351163641737009,0.09351163641737009,0.4273504273504274,0.08313002705098915,0.19452426329931471,True,-1.0
2024-25,2025-01-19,Nott'm Forest,Southampton,H,0.1197441552915874,0.10493774828921204,9.23,A,0,0.014806407002375357,0.014806407002375357,0.10834236186348863,0.011401793428098772,0.10523855334135179,True,-1.0
2024-25,2025-01-19,Nott'm Forest,Southampton,H,0.1973639021989569,0.18807289644843245,5.15,D,0,0.00929100575052444,0.00929100575052444,0.1941747572815534,0.0031891449174034914,0.016424096324628046,True,-1.0
2024-25,2025-01-19,Nott'm Forest,Southampton,H,0.6828919425094556,0.7069893552623555,1.37,H,1,-0.024097412752899894,0.024097412752899894,0.7299270072992701,-0.04703506478981445,-0.06443803876204568,False,0.3700000000000001
2024-25,2025-01-20,Chelsea,Wolves,H,0.1182999250808059,0.14250169644876726,6.8,A,0,-0.024201771367961353,0.024201771367961353,0.14705882352941177,-0.028758898448605866,-0.19556050945051984,False,-1.0
2024-25,2025-01-20,Chelsea,Wolves,H,0.1815972862627966,0.18457362587649853,5.25,D,0,-0.002976339613701945,0.002976339613701945,0.19047619047619047,-0.008878904213393879,-0.04661424712031792,False,-1.0
