Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,EarlierModelExpectedReturn,ClosingModelExpectedReturn,OutcomeOrder
2022-23,2022-08-13,Wolves,Fulham,D,0.2621342448326894,0.281307892479474,3.48,D,1,-0.01917364764678464,0.01917364764678464,0.28735632183908044,-0.025222077006391064,-0.08777282798224095,False,2.48,3.24,3.48,0.3018711831774014,0.281307892479474,-0.15068504674208638,-0.08777282798224095,1
2022-23,2022-08-13,Wolves,Fulham,D,0.4610577951847873,0.4389916887123631,2.23,H,0,0.022066106472424185,0.022066106472424185,0.4484304932735426,0.01262730191124467,0.028158883262075607,True,-1.0,2.44,2.23,0.40084534159622154,0.4389916887123631,0.12498102025088098,0.028158883262075607,0
2022-23,2022-08-14,Chelsea,Tottenham,D,0.3030461329960662,0.2712778578536748,3.61,A,0,0.03176827514239139,0.03176827514239139,0.2770083102493075,0.0260378227467587,0.09399654011579894,True,-1.0,3.35,3.61,0.292311950931686,0.2712778578536748,0.015204545536821712,0.09399654011579894,2
2022-23,2022-08-14,Chelsea,Tottenham,D,0.2452822379359487,0.27742579797500455,3.53,D,1,-0.03214356003905586,0.03214356003905586,0.28328611898017,-0.03800388104422128,-0.13415370008610117,False,2.53,3.52,3.53,0.2781946123923717,0.27742579797500455,-0.13660652246546057,-0.13415370008610117,1
2022-23,2022-08-14,Chelsea,Tottenham,D,0.4516716290679851,0.45129634417132075,2.17,H,0,0.0003752848966643296,0.0003752848966643296,0.4608294930875576,-0.009157864019572526,-0.019872564922472358,False,-1.0,2.28,2.17,0.42949343667594225,0.45129634417132075,0.02981131427500583,-0.019872564922472358,0
2022-23,2022-08-14,Nott'm Forest,West Ham,H,0.3485381267083335,0.4915073922971634,1.99,A,0,-0.14296926558882989,0.14296926558882989,0.5025125628140703,-0.1539744361057368,-0.3064091278504163,False,-1.0,1.92,1.99,0.5089765229400031,0.4915073922971634,-0.3308067967199997,-0.3064091278504163,2
2022-23,2022-08-14,Nott'm Forest,West Ham,H,0.2717564572550248,0.2657879648563465,3.68,D,0,0.0059684923986783045,0.0059684923986783045,0.2717391304347826,1.7326820242191676e-05,6.376269849117655e-05,True,-1.0,3.72,3.68,0.26269756022709834,0.2657879648563465,0.010934020988692339,6.376269849117655e-05,1
2022-23,2022-08-14,Nott'm Forest,West Ham,H,0.3797054160366417,0.2427046428464901,4.03,H,1,0.1370007731901516,0.1370007731901516,0.24813895781637715,0.13156645822026455,0.5302128266276662,True,3.0300000000000002,4.28,4.03,0.22832591683289857,0.2427046428464901,0.6251391806368265,0.5302128266276662,0
2022-23,2022-08-15,Liverpool,Crystal Palace,D,0.0727530827940777,0.0818174899155187,12.0,A,0,-0.009064407121440993,0.009064407121440993,0.08333333333333333,-0.010580250539255626,-0.12696300647106762,False,-1.0,18.57,12.0,0.05237197397652124,0.0818174899155187,0.35102474748602286,-0.12696300647106762,2
2022-23,2022-08-15,Liverpool,Crystal Palace,D,0.1413649997872101,0.1570895806377959,6.25,D,1,-0.015724580850585812,0.015724580850585812,0.16,-0.01863500021278991,-0.11646875132993695,False,5.25,7.09,6.25,0.13717172873681235,0.1570895806377959,0.002277848491319512,-0.11646875132993695,1
