Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,ComparisonLogLoss,PoissonLogLoss,ComparisonModel,LossDifference
2021-22,2022-04-02,Wolves,Aston Villa,2021-22,H,0.7815048390249967,0.8737962599645949,Tuned Random Forest,-0.09229142093959819
2021-22,2022-04-03,Tottenham,Newcastle,2021-22,H,0.3689482303401761,0.5151704360458564,Tuned Random Forest,-0.14622220570568034
2021-22,2022-04-03,West Ham,Everton,2021-22,H,0.35219368043445626,0.5400149179773374,Tuned Random Forest,-0.1878212375428811
2021-22,2022-04-04,Crystal Palace,Arsenal,2021-22,H,1.4060360967742653,0.8617592877686752,Tuned Random Forest,0.5442768090055902
2021-22,2022-04-06,Burnley,Everton,2021-22,H,0.6756334577085282,0.8966453804488426,Tuned Random Forest,-0.22101192274031434
2021-22,2022-04-08,Newcastle,Wolves,2021-22,H,1.0890467558932175,1.2019882302116478,Tuned Random Forest,-0.11294147431843027
2021-22,2022-04-09,Arsenal,Brighton,2021-22,A,1.979520161405333,1.6971516014218833,Tuned Random Forest,0.2823685599834498
2021-22,2022-04-09,Aston Villa,Tottenham,2021-22,A,0.6444781913440369,0.6648154560940739,Tuned Random Forest,-0.020337264750036943
2021-22,2022-04-09,Everton,Man United,2021-22,H,1.6338632975051777,1.3938681330262042,Tuned Random Forest,0.2399951644789735
2021-22,2022-04-09,Southampton,Chelsea,2021-22,A,0.44585505239179474,0.5572047061184371,Tuned Random Forest,-0.11134965372664235
2021-22,2022-04-09,Watford,Leeds,2021-22,A,0.9747263080180505,1.041314902638966,Tuned Random Forest,-0.0665885946209156
2021-22,2022-04-10,Brentford,West Ham,2021-22,H,1.3484896579869563,1.0605028924462343,Tuned Random Forest,0.287986765540722
2021-22,2022-04-10,Leicester,Crystal Palace,2021-22,H,0.8263492271342812,0.965910751768132,Tuned Random Forest,-0.13956152463385085
2021-22,2022-04-10,Man City,Liverpool,2021-22,D,1.2894309459361286,1.4788922848167176,Tuned Random Forest,-0.18946133888058903
2021-22,2022-04-10,Norwich,Burnley,2021-22,H,1.0646697757848917,1.1114216971409463,Tuned Random Forest,-0.04675192135605455
2021-22,2022-04-16,Man United,Norwich,2021-22,H,0.3269207758068639,0.23976204375585008,Tuned Random Forest,0.08715873205101382
2021-22,2022-04-16,Southampton,Arsenal,2021-22,H,1.4201559051687804,1.0242841088196342,Tuned Random Forest,0.39587179634914627
2021-22,2022-04-16,Tottenham,Brighton,2021-22,A,2.349036022255017,2.2124862374675374,Tuned Random Forest,0.13654978478747948
2021-22,2022-04-16,Watford,Brentford,2021-22,A,0.8383287546538427,0.8587723391161968,Tuned Random Forest,-0.02044358446235406
2021-22,2022-04-17,Newcastle,Leicester,2021-22,H,1.1403351455404225,1.3436920085391488,Tuned Random Forest,-0.20335686299872635
2021-22,2022-04-17,West Ham,Burnley,2021-22,D,1.6331911631652736,1.504158191374495,Tuned Random Forest,0.12903297179077855
2021-22,2022-04-19,Liverpool,Man United,2021-22,H,0.30583835697868617,0.30348187601952553,Tuned Random Forest,0.002356480959160634
2021-22,2022-04-20,Chelsea,Arsenal,2021-22,A,1.9018671678018066,2.525735246187943,Tuned Random Forest,-0.6238680783861363
2021-22,2022-04-20,Everton,Leicester,2021-22,D,1.42492659573889,1.3718148415808111,Tuned Random Forest,0.05311175415807878
2021-22,2022-04-20,Man City,Brighton,2021-22,H,0.26266005456139385,0.10618678418357493,Tuned Random Forest,0.15647327037781894
2021-22,2022-04-20,Newcastle,Crystal Palace,2021-22,H,1.0105640317924458,1.15804143678952,Tuned Random Forest,-0.14747740499707418
2021-22,2022-04-21,Burnley,Southampton,2021-22,H,0.7727840600787883,0.8616446804253477,Tuned Random Forest,-0.0888606203465594
2021-22,2022-04-23,Arsenal,Man United,2021-22,H,0.7750661981517384,0.5960627826949042,Tuned Random Forest,0.17900341545683418
2021-22,2022-04-23,Brentford,Tottenham,2021-22,D,1.4585479663960654,1.5156401586346042,Tuned Random Forest,-0.057092192238538786
2021-22,2022-04-23,Leicester,Aston Villa,2021-22,D,1.2512082215490103,1.5504482961642583,Tuned Random Forest,-0.29924007461524793
2021-22,2022-04-23,Man City,Watford,2021-22,H,0.22650327486942673,0.030639628432949432,Tuned Random Forest,0.1958636464364773
2021-22,2022-04-23,Norwich,Newcastle,2021-22,A,0.719316543469581,0.5720426715644658,Tuned Random Forest,0.1472738719051152
2021-22,2022-04-24,Brighton,Southampton,2021-22,D,1.4660397691865348,1.341314435896085,Tuned Random Forest,0.12472533329044988
2021-22,2022-04-24,Burnley,Wolves,2021-22,H,1.1537193135447765,0.9076121295706465,Tuned Random Forest,0.24610718397413
2021-22,2022-04-24,Chelsea,West Ham,2021-22,H,0.37427772400595605,0.25073391344929297,Tuned Random Forest,0.12354381055666308
2021-22,2022-04-24,Liverpool,Everton,2021-22,H,0.18951378939642957,0.12576021375259225,Tuned Random Forest,0.06375357564383732
2021-22,2022-04-25,Crystal Palace,Leeds,2021-22,D,1.5087669170625624,1.3591146859951897,Tuned Random Forest,0.1496522310673727
2021-22,2022-04-28,Man United,Chelsea,2021-22,D,1.2647989998680322,1.5455298326164786,Tuned Random Forest,-0.28073083274844635
2021-22,2022-04-30,Aston Villa,Norwich,2021-22,H,0.4199053202313952,0.3923633110578182,Tuned Random Forest,0.02754200917357702
2021-22,2022-04-30,Leeds,Man City,2021-22,A,0.3857590405450105,0.2985123129508993,Tuned Random Forest,0.08724672759411117
2021-22,2022-04-30,Newcastle,Liverpool,2021-22,A,0.37377122283223796,0.19324467083415375,Tuned Random Forest,0.1805265519980842
2021-22,2022-04-30,Southampton,Crystal Palace,2021-22,A,1.0423185393436558,0.9288783131101488,Tuned Random Forest,0.11344022623350702
2021-22,2022-04-30,Watford,Burnley,2021-22,A,0.9466533730477439,1.0127233938517226,Tuned Random Forest,-0.06607002080397872
2021-22,2022-04-30,Wolves,Brighton,2021-22,A,1.4859690631767057,1.4922717541922808,Tuned Random Forest,-0.006302691015575013
2021-22,2022-05-01,Everton,Chelsea,2021-22,H,1.6506356423747446,2.0241962467800816,Tuned Random Forest,-0.373560604405337
2021-22,2022-05-01,Tottenham,Leicester,2021-22,H,0.45675498100972717,0.5387243399575689,Tuned Random Forest,-0.08196935894784169
2021-22,2022-05-01,West Ham,Arsenal,2021-22,A,1.063412644613461,0.9550921009105563,Tuned Random Forest,0.10832054370290478
2021-22,2022-05-02,Man United,Brentford,2021-22,H,0.5723004482719982,0.5342244783466981,Tuned Random Forest,0.03807596992530016
2021-22,2022-05-07,Brentford,Southampton,2021-22,H,0.7297797891988321,0.879118538616776,Tuned Random Forest,-0.1493387494179439
2021-22,2022-05-07,Brighton,Man United,2021-22,H,1.1606731198000284,0.9209344860864894,Tuned Random Forest,0.23973863371353898
2021-22,2022-05-07,Burnley,Aston Villa,2021-22,A,1.1399224572294857,0.9896850279287743,Tuned Random Forest,0.15023742930071138
2021-22,2022-05-07,Chelsea,Wolves,2021-22,D,1.7721477184856285,1.9652301020948248,Tuned Random Forest,-0.19308238360919638
2021-22,2022-05-07,Crystal Palace,Watford,2021-22,H,0.4359898394373383,0.4580832666452508,Tuned Random Forest,-0.022093427207912464
2021-22,2022-05-07,Liverpool,Tottenham,2021-22,D,1.9445151162721912,1.86919074627002,Tuned Random Forest,0.07532437000217129
2021-22,2022-05-08,Arsenal,Leeds,2021-22,H,0.39299120507881763,0.45519781241607615,Tuned Random Forest,-0.062206607337258524
2021-22,2022-05-08,Leicester,Everton,2021-22,A,1.5566363282741495,1.5162969913131008,Tuned Random Forest,0.040339336961048744
2021-22,2022-05-08,Man City,Newcastle,2021-22,H,0.2712657153869532,0.08671568975096867,Tuned Random Forest,0.18455002563598455
2021-22,2022-05-08,Norwich,West Ham,2021-22,A,0.6217952167311569,0.6534920630481447,Tuned Random Forest,-0.03169684631698777
2021-22,2022-05-10,Aston Villa,Liverpool,2021-22,A,0.3514315653226613,0.5216087392373295,Tuned Random Forest,-0.17017717391466824
2021-22,2022-05-11,Leeds,Chelsea,2021-22,A,0.6257072857741647,0.8808121708600628,Tuned Random Forest,-0.2551048850858981
2021-22,2022-05-11,Leicester,Norwich,2021-22,H,0.41501602546681604,0.3368474613446874,Tuned Random Forest,0.07816856412212864
2021-22,2022-05-11,Watford,Everton,2021-22,D,1.3867752897653884,1.3581742017049738,Tuned Random Forest,0.028601088060414614
2021-22,2022-05-11,Wolves,Man City,2021-22,A,0.3182994686950909,0.24572479633587668,Tuned Random Forest,0.07257467235921422
2021-22,2022-05-12,Tottenham,Arsenal,2021-22,H,0.8099798686007766,0.7684402751913701,Tuned Random Forest,0.041539593409406494
2021-22,2022-05-15,Aston Villa,Crystal Palace,2021-22,D,1.287846438481858,1.4451904827972972,Tuned Random Forest,-0.15734404431543925
2021-22,2022-05-15,Everton,Brentford,2021-22,A,1.054228741850626,0.8707607514865804,Tuned Random Forest,0.1834679903640456
2021-22,2022-05-15,Leeds,Brighton,2021-22,D,1.2395370906580054,1.3333254320638623,Tuned Random Forest,-0.0937883414058569
2021-22,2022-05-15,Tottenham,Burnley,2021-22,H,0.3911967546539529,0.34446974141797765,Tuned Random Forest,0.04672701323597528
2021-22,2022-05-15,Watford,Leicester,2021-22,A,0.6462253573936261,0.6975128446344997,Tuned Random Forest,-0.05128748724087362
2021-22,2022-05-15,West Ham,Man City,2021-22,D,2.1207801551726058,1.9672467203152555,Tuned Random Forest,0.15353343485735027
2021-22,2022-05-15,Wolves,Norwich,2021-22,D,1.6808201217876175,1.9012440369206336,Tuned Random Forest,-0.22042391513301607
2021-22,2022-05-16,Newcastle,Arsenal,2021-22,H,1.349802477014341,1.3673685327452034,Tuned Random Forest,-0.01756605573086234
2021-22,2022-05-17,Southampton,Liverpool,2021-22,A,0.310554788720279,0.365597984625942,Tuned Random Forest,-0.055043195905663034
2021-22,2022-05-19,Aston Villa,Burnley,2021-22,D,1.3232595309824142,1.3429158616902503,Tuned Random Forest,-0.019656330707836123
2021-22,2022-05-19,Chelsea,Leicester,2021-22,D,1.708575781429922,1.7171481455391449,Tuned Random Forest,-0.008572364109222796
2021-22,2022-05-19,Everton,Crystal Palace,2021-22,H,1.043330444852032,1.1866076877347473,Tuned Random Forest,-0.14327724288271537
2021-22,2022-05-22,Arsenal,Everton,2021-22,H,0.44219984646949023,0.7171473941570083,Tuned Random Forest,-0.2749475476875181
2021-22,2022-05-22,Brentford,Leeds,2021-22,A,1.661161092232073,1.6595099068569978,Tuned Random Forest,0.001651185375075137
2021-22,2022-05-22,Brighton,West Ham,2021-22,H,1.041259458630763,0.8973737751473677,Tuned Random Forest,0.14388568348339537
2021-22,2022-05-22,Burnley,Newcastle,2021-22,A,0.9913263515084209,1.1279537355649627,Tuned Random Forest,-0.13662738405654185
2021-22,2022-05-22,Chelsea,Watford,2021-22,H,0.2612591611763953,0.05176065531424329,Tuned Random Forest,0.20949850586215202
2021-22,2022-05-22,Crystal Palace,Man United,2021-22,H,1.1518817804715527,0.711571949694388,Tuned Random Forest,0.4403098307771647
2021-22,2022-05-22,Leicester,Southampton,2021-22,H,0.6163601178887134,0.5689067279835601,Tuned Random Forest,0.04745338990515324
2021-22,2022-05-22,Liverpool,Wolves,2021-22,H,0.26355252077980207,0.11639055632894778,Tuned Random Forest,0.14716196445085428
2021-22,2022-05-22,Man City,Aston Villa,2021-22,H,0.27693342993297776,0.1336118181548839,Tuned Random Forest,0.14332161177809385
2021-22,2022-05-22,Norwich,Tottenham,2021-22,A,0.46105762300469044,0.3018130306785039,Tuned Random Forest,0.15924459232618654
2022-23,2022-08-05,Crystal Palace,Arsenal,2022-23,A,0.6170182456201805,0.7725851758335925,Tuned Random Forest,-0.15556693021341206
2022-23,2022-08-06,Bournemouth,Aston Villa,2022-23,H,1.193627997049584,1.1713601165093934,Tuned Random Forest,0.022267880540190577
2022-23,2022-08-06,Everton,Chelsea,2022-23,A,0.46777402070411533,0.7009744909397438,Tuned Random Forest,-0.2332004702356285
2022-23,2022-08-06,Fulham,Liverpool,2022-23,D,1.7479096281983155,2.0201958771834745,Tuned Random Forest,-0.27228624898515896
2022-23,2022-08-06,Leeds,Wolves,2022-23,H,1.0528822047268134,0.7793699456520705,Tuned Random Forest,0.27351225907474286
2022-23,2022-08-06,Newcastle,Nott'm Forest,2022-23,H,0.6875782299691402,0.7321505181602349,Tuned Random Forest,-0.04457228819109471
2022-23,2022-08-06,Tottenham,Southampton,2022-23,H,0.37087262032695484,0.49453339789805506,Tuned Random Forest,-0.12366077757110022
2022-23,2022-08-07,Leicester,Brentford,2022-23,D,1.3312972335627427,1.414110291025416,Tuned Random Forest,-0.08281305746267331
2022-23,2022-08-07,Man United,Brighton,2022-23,A,1.4470995528561341,1.3547048830969988,Tuned Random Forest,0.09239466975913535
2022-23,2022-08-07,West Ham,Man City,2022-23,A,0.4454345757792476,0.447339477367207,Tuned Random Forest,-0.0019049015879593623
2022-23,2022-08-13,Arsenal,Leicester,2022-23,H,0.6193401566463781,0.5476088934145035,Tuned Random Forest,0.07173126323187462
2022-23,2022-08-13,Aston Villa,Everton,2022-23,H,1.0709704249349479,1.0163096523610011,Tuned Random Forest,0.05466077257394675
2022-23,2022-08-13,Brentford,Man United,2022-23,H,1.2745979309323014,1.227037826522874,Tuned Random Forest,0.04756010440942737
2022-23,2022-08-13,Brighton,Newcastle,2022-23,D,1.2857047269922417,1.3928704253713002,Tuned Random Forest,-0.10716569837905854
2022-23,2022-08-13,Man City,Bournemouth,2022-23,H,0.3204311897605688,0.24413878229610242,Tuned Random Forest,0.07629240746446636
2022-23,2022-08-13,Southampton,Leeds,2022-23,D,1.2376755326802202,1.3600081080295423,Tuned Random Forest,-0.12233257534932207
2022-23,2022-08-13,Wolves,Fulham,2022-23,D,1.3585047860422665,1.3388985215877451,Tuned Random Forest,0.019606264454521405
2022-23,2022-08-14,Chelsea,Tottenham,2022-23,D,1.2490060630002033,1.4053457398952471,Tuned Random Forest,-0.1563396768950438
2022-23,2022-08-14,Nott'm Forest,West Ham,2022-23,H,1.1857249837754833,0.9683595478570615,Tuned Random Forest,0.21736543591842183
2022-23,2022-08-15,Liverpool,Crystal Palace,2022-23,D,1.8766654825221407,1.956410082416699,Tuned Random Forest,-0.07974459989455829
2022-23,2022-08-20,Bournemouth,Arsenal,2022-23,A,0.4629996423418006,0.3692005234343473,Tuned Random Forest,0.0937991189074533
2022-23,2022-08-20,Crystal Palace,Aston Villa,2022-23,H,0.9385927298434111,0.9833200059256705,Tuned Random Forest,-0.04472727608225935
2022-23,2022-08-20,Everton,Nott'm Forest,2022-23,D,1.2387739267952302,1.3130046895924965,Tuned Random Forest,-0.07423076279726626
2022-23,2022-08-20,Fulham,Brentford,2022-23,H,1.4124249694620188,1.5820596507959934,Tuned Random Forest,-0.16963468133397464
2022-23,2022-08-20,Leicester,Southampton,2022-23,A,1.6142245596892355,1.3692227250872138,Tuned Random Forest,0.24500183460202174
2022-23,2022-08-20,Tottenham,Wolves,2022-23,H,0.36084212908563235,0.45665594056450765,Tuned Random Forest,-0.0958138114788753
2022-23,2022-08-21,Leeds,Chelsea,2022-23,H,1.4913834398293029,1.395651983969549,Tuned Random Forest,0.09573145585975396
2022-23,2022-08-21,Newcastle,Man City,2022-23,D,1.7411114561856573,1.6507541211298318,Tuned Random Forest,0.09035733505582555
2022-23,2022-08-21,West Ham,Brighton,2022-23,A,0.9946239838383819,1.039857354055934,Tuned Random Forest,-0.04523337021755203
2022-23,2022-08-22,Man United,Liverpool,2022-23,H,1.675392963373,1.5753757623158908,Tuned Random Forest,0.1000172010571092
2022-23,2022-08-27,Arsenal,Fulham,2022-23,H,0.2927063339061129,0.346156229649595,Tuned Random Forest,-0.053449895743482134
2022-23,2022-08-27,Brentford,Everton,2022-23,D,1.260960396913766,1.3304448561474493,Tuned Random Forest,-0.0694844592336834
2022-23,2022-08-27,Brighton,Leeds,2022-23,H,0.8506116243660234,0.9205992427941375,Tuned Random Forest,-0.06998761842811407
2022-23,2022-08-27,Chelsea,Leicester,2022-23,H,0.48301435832001655,0.5379691206432284,Tuned Random Forest,-0.05495476232321189
2022-23,2022-08-27,Liverpool,Bournemouth,2022-23,H,0.30941510414728973,0.26463477383114103,Tuned Random Forest,0.0447803303161487
2022-23,2022-08-27,Man City,Crystal Palace,2022-23,H,0.28288057898651486,0.24237915877212804,Tuned Random Forest,0.040501420214386824
2022-23,2022-08-27,Southampton,Man United,2022-23,A,0.6826856602643829,0.7331560963209364,Tuned Random Forest,-0.050470436056553436
2022-23,2022-08-28,Aston Villa,West Ham,2022-23,A,1.0255009802600619,1.0799369862412451,Tuned Random Forest,-0.054436005981183255
2022-23,2022-08-28,Nott'm Forest,Tottenham,2022-23,A,0.5545624103009472,0.5816412052403436,Tuned Random Forest,-0.027078794939396356
2022-23,2022-08-28,Wolves,Newcastle,2022-23,D,1.3200647560694962,1.3623002246840257,Tuned Random Forest,-0.042235468614529426
2022-23,2022-08-30,Crystal Palace,Brentford,2022-23,D,1.2516485608915848,1.3418293954278535,Tuned Random Forest,-0.09018083453626868
2022-23,2022-08-30,Fulham,Brighton,2022-23,H,1.3980410034288002,1.459006181489987,Tuned Random Forest,-0.06096517806118684
2022-23,2022-08-30,Leeds,Everton,2022-23,D,1.2718885843097132,1.3779537291349702,Tuned Random Forest,-0.10606514482525697
2022-23,2022-08-30,Southampton,Chelsea,2022-23,H,1.6829444282809152,1.3962464319888148,Tuned Random Forest,0.28669799629210035
2022-23,2022-08-31,Arsenal,Aston Villa,2022-23,H,0.3146420393732392,0.4240948631660783,Tuned Random Forest,-0.1094528237928391
2022-23,2022-08-31,Bournemouth,Wolves,2022-23,D,1.303462795957669,1.2979793236648691,Tuned Random Forest,0.005483472292799885
2022-23,2022-08-31,Liverpool,Newcastle,2022-23,H,0.4468793308721468,0.45109462699110664,Tuned Random Forest,-0.0042152961189598215
2022-23,2022-08-31,Man City,Nott'm Forest,2022-23,H,0.2428232720921386,0.2165571619946704,Tuned Random Forest,0.02626611009746821
2022-23,2022-08-31,West Ham,Tottenham,2022-23,D,1.5578477658698593,1.4692296935890332,Tuned Random Forest,0.08861807228082608
2022-23,2022-09-01,Leicester,Man United,2022-23,A,0.8551507467218573,0.7942581757286068,Tuned Random Forest,0.06089257099325052
2022-23,2022-09-03,Aston Villa,Man City,2022-23,D,1.9491676908832158,2.4849494661521634,Tuned Random Forest,-0.5357817752689475
2022-23,2022-09-03,Brentford,Leeds,2022-23,H,1.1390046614872034,1.0375753838752368,Tuned Random Forest,0.10142927761196652
2022-23,2022-09-03,Chelsea,West Ham,2022-23,H,0.5304862041627815,0.7546804045587943,Tuned Random Forest,-0.2241942003960128
2022-23,2022-09-03,Everton,Liverpool,2022-23,D,1.8609010256679945,2.1951960193158424,Tuned Random Forest,-0.33429499364784787
2022-23,2022-09-03,Newcastle,Crystal Palace,2022-23,D,1.2836580207914425,1.3972145727825558,Tuned Random Forest,-0.11355655199111325
2022-23,2022-09-03,Nott'm Forest,Bournemouth,2022-23,A,1.6190339603971626,1.8351917293150468,Tuned Random Forest,-0.21615776891788419
2022-23,2022-09-03,Tottenham,Fulham,2022-23,H,0.28541508217647227,0.3238248228039428,Tuned Random Forest,-0.038409740627470546
2022-23,2022-09-03,Wolves,Southampton,2022-23,H,0.9243166781085614,0.7723852324211246,Tuned Random Forest,0.15193144568743688
2022-23,2022-09-04,Brighton,Leicester,2022-23,H,0.6891059597713308,0.7578622475790407,Tuned Random Forest,-0.06875628780770993
2022-23,2022-09-04,Man United,Arsenal,2022-23,H,1.1815085872478945,1.0671164917736342,Tuned Random Forest,0.11439209547426032
2022-23,2022-09-16,Aston Villa,Southampton,2022-23,H,1.027341422601664,0.9035561988744741,Tuned Random Forest,0.12378522372718981
2022-23,2022-09-16,Nott'm Forest,Fulham,2022-23,A,1.337021652742001,1.2314116465778875,Tuned Random Forest,0.10561000616411342
