Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,ActualHomeGoals,ActualAwayGoals,ExpectedHomeGoals,ExpectedAwayGoals
2022-23,2023-04-26,Chelsea,Brentford,3,2022-23,0,2,1.6119258330887558,1.0193560172681693
2022-23,2023-04-26,Man City,Arsenal,3,2022-23,4,1,1.9331061746838896,0.9501076756815399
2022-23,2023-04-26,Nott'm Forest,Brighton,3,2022-23,3,1,1.1388239796550432,1.8240978785743969
2022-23,2023-04-26,West Ham,Liverpool,3,2022-23,1,2,1.174693796133487,1.5976040022735074
2022-23,2023-04-27,Everton,Newcastle,3,2022-23,1,4,0.7783186018892936,2.0038534704878814
2022-23,2023-04-27,Southampton,Bournemouth,3,2022-23,0,1,1.4760284696398565,1.1068350972933374
2022-23,2023-04-27,Tottenham,Man United,3,2022-23,2,2,1.6110789623854749,1.4648392569130728
2022-23,2023-04-29,Brentford,Nott'm Forest,3,2022-23,2,1,1.8682245992591793,0.9201445313161697
2022-23,2023-04-29,Brighton,Wolves,3,2022-23,6,0,1.772160543689077,0.8193886051354904
2022-23,2023-04-29,Crystal Palace,West Ham,3,2022-23,4,3,1.1767470415898846,1.4753142876144119
2022-23,2023-04-30,Bournemouth,Leeds,3,2022-23,4,1,1.4348720626804066,1.0707751833071513
2022-23,2023-04-30,Fulham,Man City,3,2022-23,1,2,0.696306146986347,2.785520913159924
2022-23,2023-04-30,Liverpool,Tottenham,3,2022-23,4,3,2.1770966842855617,0.9558412755521057
2022-23,2023-04-30,Man United,Aston Villa,3,2022-23,1,0,1.9282626142251535,0.8489101120291281
2022-23,2023-04-30,Newcastle,Southampton,3,2022-23,3,1,2.3039608268251586,0.4936510264858052
2022-23,2023-05-01,Leicester,Everton,3,2022-23,2,2,1.3817980110305126,0.8793092486801842
2022-23,2023-05-02,Arsenal,Chelsea,3,2022-23,3,1,3.0134692469105064,1.0338912576275832
2022-23,2023-05-03,Liverpool,Fulham,3,2022-23,1,0,2.6861142573334136,0.6093443866619247
2022-23,2023-05-03,Man City,West Ham,3,2022-23,3,0,2.935720958604315,0.6071389655529883
2022-23,2023-05-04,Brighton,Man United,3,2022-23,1,0,1.3547966925614545,1.291482277300196
2022-23,2023-05-06,Bournemouth,Chelsea,3,2022-23,1,3,1.2957184607207062,2.0424416967690373
2022-23,2023-05-06,Liverpool,Brentford,3,2022-23,1,0,2.5804369324072796,0.7168946246767258
2022-23,2023-05-06,Man City,Leeds,3,2022-23,2,1,4.201643766862922,0.38768551382044963
2022-23,2023-05-06,Tottenham,Crystal Palace,3,2022-23,1,0,2.0171432260619735,1.2149278842341875
2022-23,2023-05-06,Wolves,Aston Villa,3,2022-23,1,0,1.1095119062351442,1.6105196811382354
2022-23,2023-05-07,Newcastle,Arsenal,3,2022-23,0,2,1.5612948758064351,1.1976546412931948
2022-23,2023-05-07,West Ham,Man United,3,2022-23,1,0,1.1961396999983624,1.9663460863949822
2022-23,2023-05-08,Brighton,Everton,3,2022-23,1,5,1.9944123975452797,0.7129656744395614
2022-23,2023-05-08,Fulham,Leicester,3,2022-23,5,3,1.293271565991517,1.2705586893637761
2022-23,2023-05-08,Nott'm Forest,Southampton,3,2022-23,4,3,1.5768840890299178,0.9271989307453004
2022-23,2023-05-13,Aston Villa,Tottenham,3,2022-23,2,1,1.391251500027331,1.3340274402301648
2022-23,2023-05-13,Chelsea,Nott'm Forest,3,2022-23,2,2,2.036523978172011,0.970856215081504
2022-23,2023-05-13,Crystal Palace,Bournemouth,3,2022-23,2,0,1.7547493115916857,1.0932017774233755
2022-23,2023-05-13,Leeds,Newcastle,3,2022-23,2,2,1.030221587766673,2.246822841397716
2022-23,2023-05-13,Man United,Wolves,3,2022-23,2,0,2.0283295553200653,0.9716263036095202
2022-23,2023-05-13,Southampton,Fulham,3,2022-23,0,2,1.142506024317569,1.2361607747282946
2022-23,2023-05-14,Arsenal,Brighton,3,2022-23,0,3,2.570329062881088,1.0087495307824388
2022-23,2023-05-14,Brentford,West Ham,3,2022-23,2,0,1.5686714885736175,1.222365526825579
2022-23,2023-05-14,Everton,Man City,3,2022-23,0,3,0.7012774784356773,2.3516327443597365
2022-23,2023-05-15,Leicester,Liverpool,3,2022-23,0,3,1.1148701767471485,1.4524855170380968
2022-23,2023-05-18,Newcastle,Brighton,3,2022-23,4,1,1.8796945339481845,1.0085371175232947
2022-23,2023-05-20,Bournemouth,Man United,3,2022-23,0,1,1.0477102072143678,2.189287720493668
2022-23,2023-05-20,Fulham,Crystal Palace,3,2022-23,2,2,1.4659239322856827,1.368624522116982
2022-23,2023-05-20,Liverpool,Aston Villa,3,2022-23,1,1,2.3370809818360145,0.9011887789940227
2022-23,2023-05-20,Nott'm Forest,Arsenal,3,2022-23,1,0,0.9771031716810804,1.9781166543313615
2022-23,2023-05-20,Tottenham,Brentford,3,2022-23,1,3,1.7130779964067293,1.144291491251497
2022-23,2023-05-20,Wolves,Everton,3,2022-23,1,1,1.421968380062225,1.456732437618245
2022-23,2023-05-21,Brighton,Southampton,3,2022-23,3,1,2.387923037980327,0.5848074089269519
2022-23,2023-05-21,Man City,Chelsea,3,2022-23,1,0,3.2574338478155993,0.726320265059994
2022-23,2023-05-21,West Ham,Leeds,3,2022-23,3,1,1.7455680166793535,1.0440283438733382
2022-23,2023-05-22,Newcastle,Leicester,3,2022-23,0,0,2.356424481031555,0.6888317127136689
2022-23,2023-05-24,Brighton,Man City,3,2022-23,1,1,1.2333308808162236,1.7448308300292643
2022-23,2023-05-25,Man United,Chelsea,3,2022-23,4,1,1.775210602448122,1.2833423179353147
2022-23,2023-05-28,Arsenal,Wolves,3,2022-23,5,0,3.5708016812492396,0.8372015447807092
2022-23,2023-05-28,Aston Villa,Brighton,3,2022-23,2,1,1.4202841731095113,1.2198988513790465
2022-23,2023-05-28,Brentford,Man City,3,2022-23,1,0,0.9408676588674263,2.1041076645912518
2022-23,2023-05-28,Chelsea,Newcastle,3,2022-23,1,1,1.3382012088910125,1.3441779845067963
2022-23,2023-05-28,Crystal Palace,Nott'm Forest,3,2022-23,1,1,1.8760922872343657,1.1578404109140747
2022-23,2023-05-28,Everton,Bournemouth,3,2022-23,1,0,1.594186344238448,1.1739333259526499
2022-23,2023-05-28,Leeds,Tottenham,3,2022-23,1,4,1.3064189787297193,1.654292150380702
2022-23,2023-05-28,Leicester,West Ham,3,2022-23,2,1,1.4398404717299456,1.2083545009619252
2022-23,2023-05-28,Man United,Fulham,3,2022-23,2,1,1.9771169901066958,0.8255204758766654
2022-23,2023-05-28,Southampton,Liverpool,3,2022-23,4,4,0.8880885626663693,2.015744368807775
2023-24,2023-08-11,Burnley,Man City,4,2023-24,0,3,1.0067348781526906,2.6029106200098204
2023-24,2023-08-12,Arsenal,Nott'm Forest,4,2023-24,2,1,2.6125012998938835,0.7713141278569046
2023-24,2023-08-12,Bournemouth,West Ham,4,2023-24,1,1,1.4229291637664818,1.0338080192883021
2023-24,2023-08-12,Brighton,Luton,4,2023-24,4,1,1.8420020273029298,1.0205708645343066
2023-24,2023-08-12,Everton,Fulham,4,2023-24,0,1,1.3212649642011638,1.1990771470243515
2023-24,2023-08-12,Newcastle,Aston Villa,4,2023-24,5,1,1.5538598379494175,1.4393447336707734
2023-24,2023-08-12,Sheffield United,Crystal Palace,4,2023-24,0,1,1.0847533409563064,1.6130800218777654
2023-24,2023-08-13,Brentford,Tottenham,4,2023-24,2,2,1.5744232862150236,1.2486414772492151
2023-24,2023-08-13,Chelsea,Liverpool,4,2023-24,1,1,1.2619968431432662,1.7462606613832599
2023-24,2023-08-14,Man United,Wolves,4,2023-24,1,0,2.1065458459116195,0.954569126801325
2023-24,2023-08-18,Nott'm Forest,Sheffield United,4,2023-24,2,1,1.4888603130946003,1.05696229470784
2023-24,2023-08-19,Fulham,Brentford,4,2023-24,0,3,1.2300325133023788,1.4086347520202123
2023-24,2023-08-19,Liverpool,Bournemouth,4,2023-24,3,1,2.3303740091734046,0.8977125840486793
2023-24,2023-08-19,Man City,Newcastle,4,2023-24,1,0,2.429814692648322,1.143756083190121
2023-24,2023-08-19,Tottenham,Man United,4,2023-24,2,0,1.3206132292418153,1.5100654983321198
2023-24,2023-08-19,Wolves,Brighton,4,2023-24,1,4,1.0564154141714002,1.922024192365605
2023-24,2023-08-20,Aston Villa,Everton,4,2023-24,4,0,1.701679315948368,0.9703546813672588
2023-24,2023-08-20,West Ham,Chelsea,4,2023-24,3,1,1.460242237985775,1.4533305032768706
2023-24,2023-08-21,Crystal Palace,Arsenal,4,2023-24,0,1,1.188083899145797,1.6725839040780786
2023-24,2023-08-25,Chelsea,Luton,4,2023-24,3,0,1.6100165594448304,1.1183848363603557
2023-24,2023-08-26,Arsenal,Fulham,4,2023-24,2,2,2.5673184065138646,0.7898758682065593
2023-24,2023-08-26,Bournemouth,Tottenham,4,2023-24,0,2,1.1313590981618586,1.7918191523458198
2023-24,2023-08-26,Brentford,Crystal Palace,4,2023-24,1,1,1.915876505253057,1.0515305963265316
2023-24,2023-08-26,Brighton,West Ham,4,2023-24,1,3,1.8776734547041791,1.088705293250869
2023-24,2023-08-26,Everton,Wolves,4,2023-24,0,1,1.2117259304523427,1.075449748961987
2023-24,2023-08-26,Man United,Nott'm Forest,4,2023-24,3,2,1.995036977917933,1.0158508356425
2023-24,2023-08-27,Burnley,Aston Villa,4,2023-24,1,3,1.1204519348536364,1.4839274628103627
2023-24,2023-08-27,Newcastle,Liverpool,4,2023-24,1,2,1.4879052885164534,1.5449691701019033
2023-24,2023-08-27,Sheffield United,Man City,4,2023-24,1,2,0.861066520922225,2.7564595464787853
2023-24,2023-09-01,Luton,West Ham,4,2023-24,1,2,1.026656493284643,1.5918947858470702
2023-24,2023-09-02,Brentford,Bournemouth,4,2023-24,2,2,1.8524608339284332,0.8598875697122843
2023-24,2023-09-02,Brighton,Newcastle,4,2023-24,3,1,1.5253148375995824,1.2996166755355896
2023-24,2023-09-02,Burnley,Tottenham,4,2023-24,2,5,0.8930332323760851,1.921119237260512
2023-24,2023-09-02,Chelsea,Nott'm Forest,4,2023-24,0,1,1.7422006753130272,1.0575969856611867
2023-24,2023-09-02,Man City,Fulham,4,2023-24,5,1,3.2544192654311135,0.7116142078875736
2023-24,2023-09-02,Sheffield United,Everton,4,2023-24,2,2,1.0941557374492157,1.1378894545805343
2023-24,2023-09-03,Arsenal,Man United,4,2023-24,3,1,1.9602942698760817,1.076914683928255
2023-24,2023-09-03,Crystal Palace,Wolves,4,2023-24,3,2,1.717598730432591,1.1478043787311212
2023-24,2023-09-03,Liverpool,Aston Villa,4,2023-24,3,0,1.9624074090616856,0.9985067748163219
2023-24,2023-09-16,Aston Villa,Crystal Palace,4,2023-24,3,1,1.5741707554508537,1.173778351499205
2023-24,2023-09-16,Fulham,Luton,4,2023-24,1,0,1.5243337456097457,1.0708177885046866
2023-24,2023-09-16,Man United,Brighton,4,2023-24,1,3,1.9637911820153422,1.2232167395730098
2023-24,2023-09-16,Newcastle,Brentford,4,2023-24,1,0,1.601840218394365,1.2954243739634694
2023-24,2023-09-16,Tottenham,Sheffield United,4,2023-24,2,1,2.482283396706191,0.7124429143323442
2023-24,2023-09-16,West Ham,Man City,4,2023-24,1,3,1.0888807983460127,2.3398290620052067
2023-24,2023-09-16,Wolves,Liverpool,4,2023-24,1,3,0.9705727339590884,2.323340996280673
2023-24,2023-09-17,Bournemouth,Chelsea,4,2023-24,0,0,1.1893899494415408,1.5256547183997626
2023-24,2023-09-17,Everton,Arsenal,4,2023-24,0,1,1.027162351246597,2.029334029347047
2023-24,2023-09-18,Nott'm Forest,Burnley,4,2023-24,1,1,1.5646280849010534,1.0001795517194867
2023-24,2023-09-23,Brentford,Everton,4,2023-24,1,3,1.808460361126816,0.8124952408107009
2023-24,2023-09-23,Burnley,Man United,4,2023-24,0,1,0.9975291637138538,1.6198054483934057
2023-24,2023-09-23,Crystal Palace,Fulham,4,2023-24,0,0,1.5018077840494524,1.03283872531554
2023-24,2023-09-23,Luton,Wolves,4,2023-24,1,1,1.3239887867078641,1.1430823666328642
2023-24,2023-09-23,Man City,Nott'm Forest,4,2023-24,2,0,2.8897156461609446,0.6861870939181528
2023-24,2023-09-24,Arsenal,Tottenham,4,2023-24,2,2,1.6125446720415733,1.1781179978306606
2023-24,2023-09-24,Brighton,Bournemouth,4,2023-24,3,1,2.2099848805499103,0.7399843738805104
2023-24,2023-09-24,Chelsea,Aston Villa,4,2023-24,0,1,1.2105406897183584,1.455695346739104
2023-24,2023-09-24,Liverpool,West Ham,4,2023-24,3,1,2.6245642509645286,0.7688261547056364
2023-24,2023-09-24,Sheffield United,Newcastle,4,2023-24,0,8,0.9808280824524621,1.9468649935628095
2023-24,2023-09-30,Aston Villa,Brighton,4,2023-24,6,1,1.2629150649397112,1.3820655221077869
2023-24,2023-09-30,Bournemouth,Arsenal,4,2023-24,0,4,1.0067476654940124,1.9526366212421724
2023-24,2023-09-30,Everton,Luton,4,2023-24,1,2,1.4120460845800769,1.1073086797734517
2023-24,2023-09-30,Man United,Crystal Palace,4,2023-24,0,1,1.8003110212447018,0.9777758792954054
2023-24,2023-09-30,Newcastle,Burnley,4,2023-24,2,0,2.230611922765656,0.6866309768220917
2023-24,2023-09-30,Tottenham,Liverpool,4,2023-24,2,1,1.2607371702920205,1.596640232990856
2023-24,2023-09-30,West Ham,Sheffield United,4,2023-24,2,0,1.8907440236946444,0.7125237392557129
2023-24,2023-09-30,Wolves,Man City,4,2023-24,2,1,0.7642305119106545,2.815971165921614
2023-24,2023-10-01,Nott'm Forest,Brentford,4,2023-24,1,1,1.3975503522856232,1.4324241823764414
2023-24,2023-10-02,Fulham,Chelsea,4,2023-24,0,2,1.452055473030283,1.299563754439868
2023-24,2023-10-03,Luton,Burnley,4,2023-24,1,2,1.4477461456489247,0.8733929317560598
2023-24,2023-10-07,Burnley,Chelsea,4,2023-24,1,4,1.088426171387216,1.6237809660918856
2023-24,2023-10-07,Crystal Palace,Nott'm Forest,4,2023-24,0,0,1.521978849592213,1.0957550599452899
2023-24,2023-10-07,Everton,Bournemouth,4,2023-24,3,0,1.4313954021737263,0.9448603757136573
2023-24,2023-10-07,Fulham,Sheffield United,4,2023-24,3,1,1.7372371682016154,0.8055675324901321
2023-24,2023-10-07,Luton,Tottenham,4,2023-24,0,1,0.864239675870431,2.051540834446341
2023-24,2023-10-07,Man United,Brentford,4,2023-24,2,1,1.7263595127632096,1.1002498895033876
2023-24,2023-10-08,Arsenal,Man City,4,2023-24,1,0,1.520890945493529,1.5867670565087342
2023-24,2023-10-08,Brighton,Liverpool,4,2023-24,2,2,1.2759712451582943,1.605324104477121
2023-24,2023-10-08,West Ham,Newcastle,4,2023-24,2,2,1.122290616445224,1.6500546778425844
2023-24,2023-10-08,Wolves,Aston Villa,4,2023-24,1,1,1.1917598046270321,1.5888484802054972
2023-24,2023-10-21,Bournemouth,Wolves,4,2023-24,1,2,1.2110256060724516,1.3700148180173728
2023-24,2023-10-21,Brentford,Burnley,4,2023-24,3,0,1.8667512536633144,0.8100061746899648
2023-24,2023-10-21,Chelsea,Arsenal,4,2023-24,2,2,1.0955268246200354,1.9367234580745414
2023-24,2023-10-21,Liverpool,Everton,4,2023-24,2,0,2.6145529955890683,0.683073391858298
2023-24,2023-10-21,Man City,Brighton,4,2023-24,2,1,2.932006714446111,0.7956833152820931
2023-24,2023-10-21,Newcastle,Crystal Palace,4,2023-24,4,0,1.8758921593490245,0.8848784798543348
2023-24,2023-10-21,Nott'm Forest,Luton,4,2023-24,2,2,1.5167740697228371,1.0559009312731418
2023-24,2023-10-21,Sheffield United,Man United,4,2023-24,1,2,0.946262080530088,1.909329847987006
2023-24,2023-10-22,Aston Villa,West Ham,4,2023-24,4,1,1.745090239825649,0.952206499009936
2023-24,2023-10-23,Tottenham,Fulham,4,2023-24,2,0,2.368614136317675,0.8098130685321907
2023-24,2023-10-27,Crystal Palace,Tottenham,4,2023-24,1,2,1.5372120493094354,1.542213277570327
2023-24,2023-10-28,Arsenal,Sheffield United,4,2023-24,5,0,2.757529129303084,0.5684136138538801
2023-24,2023-10-28,Bournemouth,Burnley,4,2023-24,2,1,1.9262648902644772,0.6979163235717661
2023-24,2023-10-28,Chelsea,Brentford,4,2023-24,0,2,1.3963612913269146,1.049229791834575
2023-24,2023-10-28,Wolves,Newcastle,4,2023-24,2,2,0.9739383108760765,1.9611525755252845
2023-24,2023-10-29,Aston Villa,Luton,4,2023-24,3,1,1.430643074689114,0.9266453325345929
2023-24,2023-10-29,Brighton,Fulham,4,2023-24,1,1,2.02034930771055,0.9187595073360124
2023-24,2023-10-29,Liverpool,Nott'm Forest,4,2023-24,3,0,2.539099459213763,0.6982606736019005
2023-24,2023-10-29,Man United,Man City,4,2023-24,0,3,1.16960212926029,1.8273985864339506
2023-24,2023-10-29,West Ham,Everton,4,2023-24,0,1,1.5386497571302102,1.0522478069568435
2023-24,2023-11-04,Brentford,West Ham,4,2023-24,3,2,1.6738574374765527,1.0364285728067149
2023-24,2023-11-04,Burnley,Crystal Palace,4,2023-24,0,2,1.1879296475794952,1.2638810494565005
2023-24,2023-11-04,Everton,Brighton,4,2023-24,1,1,1.216317373200117,1.3032883898351906
2023-24,2023-11-04,Fulham,Man United,4,2023-24,0,1,1.217009516754594,1.600832577057408
2023-24,2023-11-04,Man City,Bournemouth,4,2023-24,6,1,3.793779862098582,0.5434163761379669
2023-24,2023-11-04,Newcastle,Arsenal,4,2023-24,1,0,0.827064534505036,1.9107900583452324
2023-24,2023-11-04,Sheffield United,Wolves,4,2023-24,2,1,1.0986431648243835,1.576125582189279
2023-24,2023-11-05,Luton,Liverpool,4,2023-24,1,1,0.8887069399339981,2.3082515877036105
2023-24,2023-11-05,Nott'm Forest,Aston Villa,4,2023-24,2,0,0.8705020350607301,1.7766956314021765
2023-24,2023-11-06,Tottenham,Chelsea,4,2023-24,1,4,2.195541980164018,0.966130198763248
2023-24,2023-11-11,Arsenal,Burnley,4,2023-24,3,1,2.893116121571389,0.530467794278758
2023-24,2023-11-11,Bournemouth,Newcastle,4,2023-24,2,0,1.0438491267991674,2.168710808505248
2023-24,2023-11-11,Crystal Palace,Everton,4,2023-24,2,3,1.4535944801084166,1.0416235834369996
2023-24,2023-11-11,Man United,Luton,4,2023-24,1,0,1.8885584651275467,0.8650284705427354
2023-24,2023-11-11,Wolves,Tottenham,4,2023-24,2,1,1.1922397485920455,1.7123651279928005
2023-24,2023-11-12,Aston Villa,Fulham,4,2023-24,3,1,1.877351719000852,0.8526386818950986
2023-24,2023-11-12,Brighton,Sheffield United,4,2023-24,1,1,2.5535899827510393,0.5736267405620071
2023-24,2023-11-12,Chelsea,Man City,4,2023-24,4,4,0.8141119164907518,2.10389756677982
2023-24,2023-11-12,Liverpool,Brentford,4,2023-24,3,0,1.9020066010658858,0.922067221427444
2023-24,2023-11-12,West Ham,Nott'm Forest,4,2023-24,3,2,1.5988860947653074,1.069295600220304
2023-24,2023-11-25,Brentford,Arsenal,4,2023-24,0,1,1.1907130103705639,1.8971041689096675
2023-24,2023-11-25,Burnley,West Ham,4,2023-24,1,2,1.1710285579473394,1.4614554574525422
2023-24,2023-11-25,Luton,Crystal Palace,4,2023-24,2,1,1.31098602481283,1.166277098961485
2023-24,2023-11-25,Man City,Liverpool,4,2023-24,1,1,1.9487437176122073,1.2480826733534636
2023-24,2023-11-25,Newcastle,Chelsea,4,2023-24,4,1,1.4618173279283806,1.0687973293948616
2023-24,2023-11-25,Nott'm Forest,Brighton,4,2023-24,2,3,1.3061291494972065,1.5515695739672013
2023-24,2023-11-25,Sheffield United,Bournemouth,4,2023-24,1,3,1.400517953841169,1.1776932241225653
2023-24,2023-11-26,Everton,Man United,4,2023-24,0,3,1.0888024688920048,1.3414971595947136
2023-24,2023-11-26,Tottenham,Aston Villa,4,2023-24,1,2,1.616475854033692,1.195790980130345
2023-24,2023-11-27,Fulham,Wolves,4,2023-24,3,2,1.266204807012031,1.3246028034155632
2023-24,2023-12-02,Arsenal,Wolves,4,2023-24,2,1,2.6250071385767177,0.8835786500752497
2023-24,2023-12-02,Brentford,Luton,4,2023-24,3,1,1.7142255048211865,0.9345107114627241
2023-24,2023-12-02,Burnley,Sheffield United,4,2023-24,5,0,1.3633649816256463,0.9256752919084194
2023-24,2023-12-02,Newcastle,Man United,4,2023-24,1,0,1.575606906449891,1.1083123708759364
2023-24,2023-12-02,Nott'm Forest,Everton,4,2023-24,0,1,1.5804437980568846,1.1353140426544561
2023-24,2023-12-03,Bournemouth,Aston Villa,4,2023-24,2,2,0.8463729875100817,1.9411097387632599
2023-24,2023-12-03,Chelsea,Brighton,4,2023-24,3,2,1.5925859317805222,1.2797968013744043
2023-24,2023-12-03,Liverpool,Fulham,4,2023-24,4,3,2.611360144605619,0.7183822968445287
2023-24,2023-12-03,Man City,Tottenham,4,2023-24,3,3,3.1344944924154445,0.8261042261867031
2023-24,2023-12-03,West Ham,Crystal Palace,4,2023-24,1,1,1.6109956664881928,1.1479721567814212
2023-24,2023-12-05,Luton,Arsenal,4,2023-24,3,4,0.8229958427929331,2.0294831361102315
2023-24,2023-12-05,Wolves,Burnley,4,2023-24,1,0,1.5382760637828723,0.8981500084926228
2023-24,2023-12-06,Aston Villa,Man City,4,2023-24,1,0,1.1585387350202594,1.921155880476893
2023-24,2023-12-06,Brighton,Brentford,4,2023-24,2,1,1.8112327687296512,0.9729887811262026
2023-24,2023-12-06,Crystal Palace,Bournemouth,4,2023-24,0,2,1.6977982569538985,0.8746395907062279
2023-24,2023-12-06,Fulham,Nott'm Forest,4,2023-24,5,0,1.422594609147209,1.0253240791164016
2023-24,2023-12-06,Man United,Chelsea,4,2023-24,2,1,1.433046298194688,1.222146151869159
2023-24,2023-12-06,Sheffield United,Liverpool,4,2023-24,0,2,0.6324112451802515,3.43168081032385
2023-24,2023-12-07,Everton,Newcastle,4,2023-24,3,0,1.1225135186718236,1.8776087008844562
2023-24,2023-12-07,Tottenham,West Ham,4,2023-24,1,2,1.8086630126986945,0.9936842176497581
2023-24,2023-12-09,Aston Villa,Arsenal,4,2023-24,1,0,1.480744308479603,1.3910898136376522
2023-24,2023-12-09,Brighton,Burnley,4,2023-24,1,1,1.973209324194403,0.6522620003119439
2023-24,2023-12-09,Crystal Palace,Liverpool,4,2023-24,1,2,0.8824078831819568,2.0122220414806002
2023-24,2023-12-09,Man United,Bournemouth,4,2023-24,0,3,1.814000449764173,0.705967179503791
2023-24,2023-12-09,Sheffield United,Brentford,4,2023-24,1,0,0.8922636847035312,1.7773573054951302
2023-24,2023-12-09,Wolves,Nott'm Forest,4,2023-24,1,1,1.3398977815929305,1.326423447875324
2023-24,2023-12-10,Everton,Chelsea,4,2023-24,2,0,1.4494280830175637,1.2367845854924513
2023-24,2023-12-10,Fulham,West Ham,4,2023-24,5,0,1.115789873723786,1.493368124747971
2023-24,2023-12-10,Luton,Man City,4,2023-24,1,2,0.7836472385231735,2.7249714741018924
2023-24,2023-12-10,Tottenham,Newcastle,4,2023-24,4,1,1.6772981105197344,1.2187225951258693
2023-24,2023-12-15,Nott'm Forest,Tottenham,4,2023-24,0,2,1.226746380383402,1.8372068135319328
2023-24,2023-12-16,Burnley,Everton,4,2023-24,0,2,0.9800708198872126,1.1986417678469883
2023-24,2023-12-16,Chelsea,Sheffield United,4,2023-24,2,0,2.2527055552973327,0.6974927373398264
2023-24,2023-12-16,Man City,Crystal Palace,4,2023-24,2,2,3.136706225235473,0.6521535207526209
2023-24,2023-12-16,Newcastle,Fulham,4,2023-24,3,0,1.5569886919679081,1.3133419620358293
2023-24,2023-12-17,Arsenal,Brighton,4,2023-24,2,0,2.2565709976284154,0.9866234536744233
2023-24,2023-12-17,Brentford,Aston Villa,4,2023-24,1,2,1.2180698579665195,1.5489711846204157
2023-24,2023-12-17,Liverpool,Man United,4,2023-24,0,0,2.358494316148276,0.9209086251912982
2023-24,2023-12-17,West Ham,Wolves,4,2023-24,3,0,1.6031115925098278,1.1399445852832522
2023-24,2023-12-21,Crystal Palace,Brighton,4,2023-24,1,1,1.2755333140114717,1.3771759765823062
2023-24,2023-12-22,Aston Villa,Sheffield United,4,2023-24,1,1,2.5035713628008724,0.590278497671017
2023-24,2023-12-23,Fulham,Burnley,4,2023-24,0,2,1.4728577376563834,0.9799795351091977
2023-24,2023-12-23,Liverpool,Arsenal,4,2023-24,1,1,1.7505783296830035,1.2888180798650166
2023-24,2023-12-23,Luton,Newcastle,4,2023-24,1,0,1.1289496207159684,1.6571966976735755
2023-24,2023-12-23,Nott'm Forest,Bournemouth,4,2023-24,2,3,1.4017033013200955,1.2606748627414701
2023-24,2023-12-23,Tottenham,Everton,4,2023-24,2,1,1.8245247828143478,0.8084665734788473
2023-24,2023-12-23,West Ham,Man United,4,2023-24,2,0,1.2795532323294987,1.4491432354758187
2023-24,2023-12-24,Wolves,Chelsea,4,2023-24,2,1,1.4282621633399033,1.587124044603592
2023-24,2023-12-26,Bournemouth,Fulham,4,2023-24,3,0,1.2091087562682734,1.2844050824995867
2023-24,2023-12-26,Burnley,Liverpool,4,2023-24,0,2,0.7270414944744988,2.102082638453212
2023-24,2023-12-26,Man United,Aston Villa,4,2023-24,3,2,1.456050010381099,1.186788851895435
2023-24,2023-12-26,Newcastle,Nott'm Forest,4,2023-24,1,3,1.9881661033767042,0.8371259515620962
2023-24,2023-12-26,Sheffield United,Luton,4,2023-24,2,3,0.9328185877759276,1.5670706069115874
2023-24,2023-12-27,Brentford,Wolves,4,2023-24,1,4,1.5650757394981398,1.1927707385077646
2023-24,2023-12-27,Chelsea,Crystal Palace,4,2023-24,2,1,1.9704471544355533,1.0470057074515677
2023-24,2023-12-27,Everton,Man City,4,2023-24,1,3,1.0786943718623399,2.14638908040547
2023-24,2023-12-28,Arsenal,West Ham,4,2023-24,0,2,2.188741224569733,0.9019499428259392
2023-24,2023-12-28,Brighton,Tottenham,4,2023-24,4,2,1.6030091893576581,1.333322648861333
2023-24,2023-12-30,Aston Villa,Burnley,4,2023-24,3,2,2.2818974150836597,0.6420954377838942
2023-24,2023-12-30,Crystal Palace,Brentford,4,2023-24,3,1,1.4410124897950045,1.0319009744990186
2023-24,2023-12-30,Luton,Chelsea,4,2023-24,2,3,1.066742841315414,1.4996708710759719
2023-24,2023-12-30,Man City,Sheffield United,4,2023-24,2,0,3.9335348262757224,0.31823869633059326
2023-24,2023-12-30,Nott'm Forest,Man United,4,2023-24,2,1,1.005918094862889,1.4281354107843582
2023-24,2023-12-30,Wolves,Everton,4,2023-24,3,0,1.1736206360466666,1.0866246074836106
2023-24,2023-12-31,Fulham,Arsenal,4,2023-24,2,1,0.8176184672356553,1.8941966592944814
2023-24,2023-12-31,Tottenham,Bournemouth,4,2023-24,3,1,2.0523248936040086,0.7114839679731029
2023-24,2024-01-01,Liverpool,Newcastle,4,2023-24,4,2,2.2037595389838294,0.8582285541564677
2023-24,2024-01-02,West Ham,Brighton,4,2023-24,0,0,1.3479579897210545,1.1905568519583158
2023-24,2024-01-12,Burnley,Luton,4,2023-24,1,1,1.1260357292062395,1.0804266472011692
2023-24,2024-01-13,Chelsea,Fulham,4,2023-24,1,0,1.7409824730611476,1.0125765984769568
2023-24,2024-01-13,Newcastle,Man City,4,2023-24,2,3,1.1588366404297927,1.8689262256168233
2023-24,2024-01-14,Everton,Aston Villa,4,2023-24,0,0,1.1426747591875857,1.6238277258465723
2023-24,2024-01-14,Man United,Tottenham,4,2023-24,2,2,1.5336616050084406,1.2144927968043058
2023-24,2024-01-20,Arsenal,Crystal Palace,4,2023-24,5,0,2.28632130467658,0.8143705261071928
2023-24,2024-01-20,Brentford,Nott'm Forest,4,2023-24,3,2,1.4996881427526496,1.0085925147995936
